PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Feed-Forward Arbiter,MLP Attack,30,2.9,0.9125
Feed-Forward Arbiter,MLP Attack,40,0.8,0.947
Feed-Forward Arbiter,MLP Attack,40,0.9,0.948
Feed-Forward Arbiter,MLP Attack,40,1.0,0.947
Feed-Forward Arbiter,MLP Attack,40,1.1,0.9435
Feed-Forward Arbiter,MLP Attack,40,1.2,0.944
Feed-Forward Arbiter,MLP Attack,40,1.3,0.9435
Feed-Forward Arbiter,MLP Attack,40,1.4,0.942
Feed-Forward Arbiter,MLP Attack,40,1.5,0.942
Feed-Forward Arbiter,MLP Attack,40,1.6,0.942
Feed-Forward Arbiter,MLP Attack,40,1.7,0.942
Feed-Forward Arbiter,MLP Attack,40,1.8,0.939
Feed-Forward Arbiter,MLP Attack,40,1.9,0.938
Feed-Forward Arbiter,MLP Attack,40,2.0,0.936
Feed-Forward Arbiter,MLP Attack,40,2.1,0.934
Feed-Forward Arbiter,MLP Attack,40,2.2,0.933
Feed-Forward Arbiter,MLP Attack,40,2.3,0.931
Feed-Forward Arbiter,MLP Attack,40,2.4,0.9295
Feed-Forward Arbiter,MLP Attack,40,2.5,0.925
Feed-Forward Arbiter,MLP Attack,40,2.6,0.9235
Feed-Forward Arbiter,MLP Attack,40,2.7,0.921
Feed-Forward Arbiter,MLP Attack,40,2.8,0.919
Feed-Forward Arbiter,MLP Attack,40,2.9,0.9185
Feed-Forward Arbiter,MLP Attack,50,0.8,0.9485
Feed-Forward Arbiter,MLP Attack,50,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,50,1.0,0.948
Feed-Forward Arbiter,MLP Attack,50,1.1,0.9445
Feed-Forward Arbiter,MLP Attack,50,1.2,0.9435
Feed-Forward Arbiter,MLP Attack,50,1.3,0.944
Feed-Forward Arbiter,MLP Attack,50,1.4,0.943
Feed-Forward Arbiter,MLP Attack,50,1.5,0.9425
Feed-Forward Arbiter,MLP Attack,50,1.6,0.942
Feed-Forward Arbiter,MLP Attack,50,1.7,0.9415
Feed-Forward Arbiter,MLP Attack,50,1.8,0.9405
Feed-Forward Arbiter,MLP Attack,50,1.9,0.939
Feed-Forward Arbiter,MLP Attack,50,2.0,0.9365
Feed-Forward Arbiter,MLP Attack,50,2.1,0.9365
Feed-Forward Arbiter,MLP Attack,50,2.2,0.934
Feed-Forward Arbiter,MLP Attack,50,2.3,0.932
Feed-Forward Arbiter,MLP Attack,50,2.4,0.931
Feed-Forward Arbiter,MLP Attack,50,2.5,0.9295
Feed-Forward Arbiter,MLP Attack,50,2.6,0.925
Feed-Forward Arbiter,MLP Attack,50,2.7,0.9235
Feed-Forward Arbiter,MLP Attack,50,2.8,0.921
Feed-Forward Arbiter,MLP Attack,50,2.9,0.919
Feed-Forward Arbiter,MLP Attack,60,0.8,0.9485
Feed-Forward Arbiter,MLP Attack,60,0.9,0.9475
Feed-Forward Arbiter,MLP Attack,60,1.0,0.9475
Feed-Forward Arbiter,MLP Attack,60,1.1,0.946
Feed-Forward Arbiter,MLP Attack,60,1.2,0.9435
Feed-Forward Arbiter,MLP Attack,60,1.3,0.944
Feed-Forward Arbiter,MLP Attack,60,1.4,0.9435
Feed-Forward Arbiter,MLP Attack,60,1.5,0.9425
Feed-Forward Arbiter,MLP Attack,60,1.6,0.9425
Feed-Forward Arbiter,MLP Attack,60,1.7,0.9425
Feed-Forward Arbiter,MLP Attack,60,1.8,0.9415
Feed-Forward Arbiter,MLP Attack,60,1.9,0.94
Feed-Forward Arbiter,MLP Attack,60,2.0,0.9385
Feed-Forward Arbiter,MLP Attack,60,2.1,0.936
Feed-Forward Arbiter,MLP Attack,60,2.2,0.9355
Feed-Forward Arbiter,MLP Attack,60,2.3,0.9335
Feed-Forward Arbiter,MLP Attack,60,2.4,0.932
Feed-Forward Arbiter,MLP Attack,60,2.5,0.9305
Feed-Forward Arbiter,MLP Attack,60,2.6,0.9295
Feed-Forward Arbiter,MLP Attack,60,2.7,0.925
Feed-Forward Arbiter,MLP Attack,60,2.8,0.9235
Feed-Forward Arbiter,MLP Attack,60,2.9,0.921
Feed-Forward Arbiter,MLP Attack,70,0.8,0.9485
Feed-Forward Arbiter,MLP Attack,70,0.9,0.947
Feed-Forward Arbiter,MLP Attack,70,1.0,0.9485
Feed-Forward Arbiter,MLP Attack,70,1.1,0.947
Feed-Forward Arbiter,MLP Attack,70,1.2,0.9445
Feed-Forward Arbiter,MLP Attack,70,1.3,0.9435
Feed-Forward Arbiter,MLP Attack,70,1.4,0.944
Feed-Forward Arbiter,MLP Attack,70,1.5,0.9435
Feed-Forward Arbiter,MLP Attack,70,1.6,0.9425
Feed-Forward Arbiter,MLP Attack,70,1.7,0.942
Feed-Forward Arbiter,MLP Attack,70,1.8,0.9415
Feed-Forward Arbiter,MLP Attack,70,1.9,0.942
Feed-Forward Arbiter,MLP Attack,70,2.0,0.9395
Feed-Forward Arbiter,MLP Attack,70,2.1,0.9385
Feed-Forward Arbiter,MLP Attack,70,2.2,0.936
Feed-Forward Arbiter,MLP Attack,70,2.3,0.9355
Feed-Forward Arbiter,MLP Attack,70,2.4,0.934
Feed-Forward Arbiter,MLP Attack,70,2.5,0.932
Feed-Forward Arbiter,MLP Attack,70,2.6,0.9305
Feed-Forward Arbiter,MLP Attack,70,2.7,0.9295
Feed-Forward Arbiter,MLP Attack,70,2.8,0.925
Feed-Forward Arbiter,MLP Attack,70,2.9,0.924
Feed-Forward Arbiter,MLP Attack,80,0.8,0.9485
Feed-Forward Arbiter,MLP Attack,80,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,80,1.0,0.948
Feed-Forward Arbiter,MLP Attack,80,1.1,0.9475
Feed-Forward Arbiter,MLP Attack,80,1.2,0.9455
Feed-Forward Arbiter,MLP Attack,80,1.3,0.9435
Feed-Forward Arbiter,MLP Attack,80,1.4,0.944
Feed-Forward Arbiter,MLP Attack,80,1.5,0.9435
Feed-Forward Arbiter,MLP Attack,80,1.6,0.943
Feed-Forward Arbiter,MLP Attack,80,1.7,0.9425
Feed-Forward Arbiter,MLP Attack,80,1.8,0.9425
Feed-Forward Arbiter,MLP Attack,80,1.9,0.9415
Feed-Forward Arbiter,MLP Attack,80,2.0,0.9405
Feed-Forward Arbiter,MLP Attack,80,2.1,0.939
Feed-Forward Arbiter,MLP Attack,80,2.2,0.9385
Feed-Forward Arbiter,MLP Attack,80,2.3,0.936
Feed-Forward Arbiter,MLP Attack,80,2.4,0.9355
Feed-Forward Arbiter,MLP Attack,80,2.5,0.934
Feed-Forward Arbiter,MLP Attack,80,2.6,0.9315
Feed-Forward Arbiter,MLP Attack,80,2.7,0.9305
Feed-Forward Arbiter,MLP Attack,80,2.8,0.9295
Feed-Forward Arbiter,MLP Attack,80,2.9,0.925
Feed-Forward Arbiter,MLP Attack,90,0.8,0.9485
Feed-Forward Arbiter,MLP Attack,90,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,90,1.0,0.9475
Feed-Forward Arbiter,MLP Attack,90,1.1,0.9475
Feed-Forward Arbiter,MLP Attack,90,1.2,0.947
Feed-Forward Arbiter,MLP Attack,90,1.3,0.9445
Feed-Forward Arbiter,MLP Attack,90,1.4,0.9435
Feed-Forward Arbiter,MLP Attack,90,1.5,0.944
Feed-Forward Arbiter,MLP Attack,90,1.6,0.9435
Feed-Forward Arbiter,MLP Attack,90,1.7,0.942
Feed-Forward Arbiter,MLP Attack,90,1.8,0.942
Feed-Forward Arbiter,MLP Attack,90,1.9,0.943
Feed-Forward Arbiter,MLP Attack,90,2.0,0.9415
Feed-Forward Arbiter,MLP Attack,90,2.1,0.94
Feed-Forward Arbiter,MLP Attack,90,2.2,0.939
Feed-Forward Arbiter,MLP Attack,90,2.3,0.9365
Feed-Forward Arbiter,MLP Attack,90,2.4,0.936
Feed-Forward Arbiter,MLP Attack,90,2.5,0.9355
Feed-Forward Arbiter,MLP Attack,90,2.6,0.9335
Feed-Forward Arbiter,MLP Attack,90,2.7,0.931
Feed-Forward Arbiter,MLP Attack,90,2.8,0.9305
Feed-Forward Arbiter,MLP Attack,90,2.9,0.9295
Feed-Forward Arbiter,MLP Attack,100,0.8,0.9485
Feed-Forward Arbiter,MLP Attack,100,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,100,1.0,0.947
Feed-Forward Arbiter,MLP Attack,100,1.1,0.949
Feed-Forward Arbiter,MLP Attack,100,1.2,0.9475
Feed-Forward Arbiter,MLP Attack,100,1.3,0.9455
Feed-Forward Arbiter,MLP Attack,100,1.4,0.9435
Feed-Forward Arbiter,MLP Attack,100,1.5,0.944
Feed-Forward Arbiter,MLP Attack,100,1.6,0.944
Feed-Forward Arbiter,MLP Attack,100,1.7,0.943
Feed-Forward Arbiter,MLP Attack,100,1.8,0.9425
Feed-Forward Arbiter,MLP Attack,100,1.9,0.942
Feed-Forward Arbiter,MLP Attack,100,2.0,0.9415
Feed-Forward Arbiter,MLP Attack,100,2.1,0.941
Feed-Forward Arbiter,MLP Attack,100,2.2,0.94
Feed-Forward Arbiter,MLP Attack,100,2.3,0.9385
Feed-Forward Arbiter,MLP Attack,100,2.4,0.9365
Feed-Forward Arbiter,MLP Attack,100,2.5,0.936
Feed-Forward Arbiter,MLP Attack,100,2.6,0.9345
Feed-Forward Arbiter,MLP Attack,100,2.7,0.933
Feed-Forward Arbiter,MLP Attack,100,2.8,0.931
Feed-Forward Arbiter,MLP Attack,100,2.9,0.9305
Feed-Forward Arbiter,MLP Attack,110,0.8,0.9475
Feed-Forward Arbiter,MLP Attack,110,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,110,1.0,0.9485
Feed-Forward Arbiter,MLP Attack,110,1.1,0.948
Feed-Forward Arbiter,MLP Attack,110,1.2,0.9475
Feed-Forward Arbiter,MLP Attack,110,1.3,0.9465
Feed-Forward Arbiter,MLP Attack,110,1.4,0.9445
Feed-Forward Arbiter,MLP Attack,110,1.5,0.9435
Feed-Forward Arbiter,MLP Attack,110,1.6,0.944
Feed-Forward Arbiter,MLP Attack,110,1.7,0.9435
Feed-Forward Arbiter,MLP Attack,110,1.8,0.942
Feed-Forward Arbiter,MLP Attack,110,1.9,0.9425
Feed-Forward Arbiter,MLP Attack,110,2.0,0.942
Feed-Forward Arbiter,MLP Attack,110,2.1,0.9415
Feed-Forward Arbiter,MLP Attack,110,2.2,0.9405
Feed-Forward Arbiter,MLP Attack,110,2.3,0.939
Feed-Forward Arbiter,MLP Attack,110,2.4,0.9385
Feed-Forward Arbiter,MLP Attack,110,2.5,0.936
Feed-Forward Arbiter,MLP Attack,110,2.6,0.9365
Feed-Forward Arbiter,MLP Attack,110,2.7,0.934
Feed-Forward Arbiter,MLP Attack,110,2.8,0.9335
Feed-Forward Arbiter,MLP Attack,110,2.9,0.9315
Feed-Forward Arbiter,MLP Attack,120,0.8,0.9475
Feed-Forward Arbiter,MLP Attack,120,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,120,1.0,0.9485
Feed-Forward Arbiter,MLP Attack,120,1.1,0.9475
Feed-Forward Arbiter,MLP Attack,120,1.2,0.948
Feed-Forward Arbiter,MLP Attack,120,1.3,0.947
Feed-Forward Arbiter,MLP Attack,120,1.4,0.9445
Feed-Forward Arbiter,MLP Attack,120,1.5,0.9435
Feed-Forward Arbiter,MLP Attack,120,1.6,0.944
Feed-Forward Arbiter,MLP Attack,120,1.7,0.944
Feed-Forward Arbiter,MLP Attack,120,1.8,0.943
Feed-Forward Arbiter,MLP Attack,120,1.9,0.9425
Feed-Forward Arbiter,MLP Attack,120,2.0,0.942
Feed-Forward Arbiter,MLP Attack,120,2.1,0.943
Feed-Forward Arbiter,MLP Attack,120,2.2,0.9415
Feed-Forward Arbiter,MLP Attack,120,2.3,0.9405
Feed-Forward Arbiter,MLP Attack,120,2.4,0.939
Feed-Forward Arbiter,MLP Attack,120,2.5,0.9385
Feed-Forward Arbiter,MLP Attack,120,2.6,0.936
Feed-Forward Arbiter,MLP Attack,120,2.7,0.9355
Feed-Forward Arbiter,MLP Attack,120,2.8,0.934
Feed-Forward Arbiter,MLP Attack,120,2.9,0.934
Feed-Forward Arbiter,MLP Attack,130,0.8,0.947
Feed-Forward Arbiter,MLP Attack,130,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,130,1.0,0.9485
Feed-Forward Arbiter,MLP Attack,130,1.1,0.947
Feed-Forward Arbiter,MLP Attack,130,1.2,0.9485
Feed-Forward Arbiter,MLP Attack,130,1.3,0.9475
Feed-Forward Arbiter,MLP Attack,130,1.4,0.946
Feed-Forward Arbiter,MLP Attack,130,1.5,0.944
Feed-Forward Arbiter,MLP Attack,130,1.6,0.9435
Feed-Forward Arbiter,MLP Attack,130,1.7,0.944
Feed-Forward Arbiter,MLP Attack,130,1.8,0.9435
Feed-Forward Arbiter,MLP Attack,130,1.9,0.9425
Feed-Forward Arbiter,MLP Attack,130,2.0,0.9425
Feed-Forward Arbiter,MLP Attack,130,2.1,0.9425
Feed-Forward Arbiter,MLP Attack,130,2.2,0.942
Feed-Forward Arbiter,MLP Attack,130,2.3,0.941
Feed-Forward Arbiter,MLP Attack,130,2.4,0.9405
Feed-Forward Arbiter,MLP Attack,130,2.5,0.939
Feed-Forward Arbiter,MLP Attack,130,2.6,0.938
Feed-Forward Arbiter,MLP Attack,130,2.7,0.936
Feed-Forward Arbiter,MLP Attack,130,2.8,0.9355
Feed-Forward Arbiter,MLP Attack,130,2.9,0.934
Feed-Forward Arbiter,MLP Attack,140,0.8,0.947
Feed-Forward Arbiter,MLP Attack,140,0.9,0.9485
Feed-Forward Arbiter,MLP Attack,140,1.0,0.9485
Feed-Forward Arbiter,MLP Attack,140,1.1,0.948
Feed-Forward Arbiter,MLP Attack,140,1.2,0.948
Feed-Forward Arbiter,MLP Attack,140,1.3,0.9475
Feed-Forward Arbiter,MLP Attack,140,1.4,0.947
Feed-Forward Arbiter,MLP Attack,140,1.5,0.9445
Feed-Forward Arbiter,MLP Attack,140,1.6,0.944
Feed-Forward Arbiter,MLP Attack,140,1.7,0.944
Feed-Forward Arbiter,MLP Attack,140,1.8,0.9435
Feed-Forward Arbiter,MLP Attack,140,1.9,0.943
Feed-Forward Arbiter,MLP Attack,140,2.0,0.942
Feed-Forward Arbiter,MLP Attack,140,2.1,0.9425
Feed-Forward Arbiter,MLP Attack,140,2.2,0.942
Feed-Forward Arbiter,MLP Attack,140,2.3,0.9415
Feed-Forward Arbiter,MLP Attack,140,2.4,0.942
Feed-Forward Arbiter,MLP Attack,140,2.5,0.94
Feed-Forward Arbiter,MLP Attack,140,2.6,0.939
Feed-Forward Arbiter,MLP Attack,140,2.7,0.9365
Feed-Forward Arbiter,MLP Attack,140,2.8,0.936
Feed-Forward Arbiter,MLP Attack,140,2.9,0.9355
