PUF,Temperature,Vdd,Bias,Std,Reliability
FeedForwardArbiterPUF,0,2.83,0.0067,0.9999775547481052,0.94173
FeedForwardArbiterPUF,0,2.84,0.0068,0.9999768797327265,0.9413
FeedForwardArbiterPUF,0,2.85,0.00666,0.9999778219540673,0.94079
FeedForwardArbiterPUF,0,2.86,0.0065,0.9999788747768625,0.94039
FeedForwardArbiterPUF,0,2.87,0.00622,0.9999806556128973,0.93995
FeedForwardArbiterPUF,0,2.88,0.00606,0.999981638031419,0.93947
FeedForwardArbiterPUF,0,2.89,0.00626,0.9999804060080378,0.93895
FeedForwardArbiterPUF,0,2.9,0.00602,0.9999818796358262,0.93855
FeedForwardArbiterPUF,0,2.91,0.00614,0.9999811500223392,0.93813
FeedForwardArbiterPUF,0,2.92,0.0063,0.9999801548030842,0.93771
FeedForwardArbiterPUF,0,2.93,0.00646,0.9999791339823046,0.93731
FeedForwardArbiterPUF,0,2.94,0.00648,0.9999790045795961,0.93684
FeedForwardArbiterPUF,0,2.95,0.00652,0.9999787445741035,0.93636
FeedForwardArbiterPUF,0,2.96,0.00674,0.9999772859420357,0.93583
FeedForwardArbiterPUF,0,2.97,0.0064,0.9999795197902804,0.93528
FeedForwardArbiterPUF,0,2.98,0.00658,0.9999783515656728,0.93483
FeedForwardArbiterPUF,0,2.99,0.00642,0.9999793915876467,0.93437
FeedForwardArbiterPUF,0,3.0,0.0064,0.9999795197902804,0.93406
FeedForwardArbiterPUF,5,0.5,0.00554,0.9999846540822515,0.9751
FeedForwardArbiterPUF,5,0.51,0.00548,0.9999849846872703,0.97529
FeedForwardArbiterPUF,5,0.52,0.00542,0.9999853116921269,0.97548
FeedForwardArbiterPUF,5,0.53,0.0055,0.9999848748856156,0.97568
FeedForwardArbiterPUF,5,0.54,0.00568,0.99998386866989,0.97589
FeedForwardArbiterPUF,5,0.55,0.00566,0.9999839820717131,0.97614
FeedForwardArbiterPUF,5,0.56,0.00562,0.999984207675301,0.97636
FeedForwardArbiterPUF,5,0.57,0.00564,0.9999840950735168,0.97659
FeedForwardArbiterPUF,5,0.58,0.00566,0.9999839820717131,0.97684
FeedForwardArbiterPUF,5,0.59,0.00572,0.999983640666186,0.97709
FeedForwardArbiterPUF,5,0.6,0.00574,0.999983526064305,0.9773
FeedForwardArbiterPUF,5,0.61,0.00584,0.9999829470545983,0.97751
FeedForwardArbiterPUF,5,0.62,0.00574,0.999983526064305,0.97776
FeedForwardArbiterPUF,5,0.63,0.00566,0.9999839820717131,0.978
FeedForwardArbiterPUF,5,0.64,0.00568,0.99998386866989,0.97825
FeedForwardArbiterPUF,5,0.65,0.00584,0.9999829470545983,0.97859
FeedForwardArbiterPUF,5,0.66,0.00582,0.99998306365658,0.97886
FeedForwardArbiterPUF,5,0.67,0.00582,0.99998306365658,0.97912
FeedForwardArbiterPUF,5,0.68,0.00566,0.9999839820717131,0.9794
FeedForwardArbiterPUF,5,0.69,0.00546,0.9999850940889069,0.9797
FeedForwardArbiterPUF,5,0.7,0.0052,0.9999864799086036,0.97999
FeedForwardArbiterPUF,5,0.71,0.00506,0.9999871981180559,0.98026
FeedForwardArbiterPUF,5,0.72,0.00522,0.9999863757071892,0.98052
FeedForwardArbiterPUF,5,0.73,0.00534,0.999985742098356,0.98082
FeedForwardArbiterPUF,5,0.74,0.00524,0.9999862711057588,0.98105
FeedForwardArbiterPUF,5,0.75,0.00528,0.9999860607028478,0.98127
FeedForwardArbiterPUF,5,0.76,0.00538,0.999985527695276,0.98156
FeedForwardArbiterPUF,5,0.77,0.00538,0.999985527695276,0.9819
FeedForwardArbiterPUF,5,0.78,0.00546,0.9999850940889069,0.98226
FeedForwardArbiterPUF,5,0.79,0.00542,0.9999853116921269,0.98254
FeedForwardArbiterPUF,5,0.8,0.0054,0.9999854198937104,0.98291
FeedForwardArbiterPUF,5,0.81,0.0054,0.9999854198937103,0.98325
FeedForwardArbiterPUF,5,0.82,0.0053,0.9999859549013678,0.98356
FeedForwardArbiterPUF,5,0.83,0.0053,0.9999859549013678,0.98386
FeedForwardArbiterPUF,5,0.84,0.0052,0.9999864799086036,0.98417
FeedForwardArbiterPUF,5,0.85,0.00522,0.9999863757071892,0.98462
FeedForwardArbiterPUF,5,0.86,0.00504,0.9999872991193439,0.98481
FeedForwardArbiterPUF,5,0.87,0.00476,0.9999886711358286,0.98519
FeedForwardArbiterPUF,5,0.88,0.00456,0.9999896031459526,0.98547
FeedForwardArbiterPUF,5,0.89,0.00456,0.9999896031459526,0.98581
FeedForwardArbiterPUF,5,0.9,0.00486,0.9999881901302636,0.98616
FeedForwardArbiterPUF,5,0.91,0.00468,0.9999890487400349,0.98647
FeedForwardArbiterPUF,5,0.92,0.00482,0.9999883837325311,0.98664
FeedForwardArbiterPUF,5,0.93,0.00494,0.9999877981255572,0.98706
FeedForwardArbiterPUF,5,0.94,0.00528,0.9999860607028478,0.98739
FeedForwardArbiterPUF,5,0.95,0.00512,0.9999868927140995,0.98765
FeedForwardArbiterPUF,5,0.96,0.0052,0.9999864799086036,0.98791
FeedForwardArbiterPUF,5,0.97,0.0051,0.9999869949154339,0.98816
FeedForwardArbiterPUF,5,0.98,0.00512,0.9999868927140995,0.98851
FeedForwardArbiterPUF,5,0.99,0.00522,0.9999863757071892,0.98884
FeedForwardArbiterPUF,5,1.0,0.00526,0.9999861661043116,0.98908
FeedForwardArbiterPUF,5,1.01,0.00532,0.9999858486998704,0.98941
FeedForwardArbiterPUF,5,1.02,0.00516,0.9999866871113836,0.98965
FeedForwardArbiterPUF,5,1.03,0.00496,0.9999876991243445,0.98995
FeedForwardArbiterPUF,5,1.04,0.005,0.9999874999218739,0.99023
FeedForwardArbiterPUF,5,1.05,0.00488,0.9999880927291086,0.99047
FeedForwardArbiterPUF,5,1.06,0.005,0.9999874999218736,0.99077
FeedForwardArbiterPUF,5,1.07,0.005,0.9999874999218737,0.99119
FeedForwardArbiterPUF,5,1.08,0.00514,0.9999867901127493,0.99154
FeedForwardArbiterPUF,5,1.09,0.00518,0.9999865837100015,0.99182
FeedForwardArbiterPUF,5,1.1,0.00516,0.9999866871113835,0.99213
FeedForwardArbiterPUF,5,1.11,0.00522,0.9999863757071892,0.9924
FeedForwardArbiterPUF,5,1.12,0.00518,0.9999865837100015,0.9927
FeedForwardArbiterPUF,5,1.13,0.00516,0.9999866871113836,0.99301
FeedForwardArbiterPUF,5,1.14,0.0051,0.9999869949154337,0.99338
FeedForwardArbiterPUF,5,1.15,0.00504,0.9999872991193439,0.99371
FeedForwardArbiterPUF,5,1.16,0.00492,0.9999878967267554,0.99399
FeedForwardArbiterPUF,5,1.17,0.00482,0.9999883837325311,0.99422
FeedForwardArbiterPUF,5,1.18,0.00482,0.9999883837325311,0.99452
FeedForwardArbiterPUF,5,1.19,0.0048,0.9999884799336439,0.99485
FeedForwardArbiterPUF,5,1.2,0.00486,0.9999881901302635,0.99524
FeedForwardArbiterPUF,5,1.21,0.0051,0.9999869949154339,0.99558
FeedForwardArbiterPUF,5,1.22,0.00508,0.9999870967167528,0.99593
FeedForwardArbiterPUF,5,1.23,0.00502,0.9999873997206163,0.99618
FeedForwardArbiterPUF,5,1.24,0.00516,0.9999866871113835,0.99655
FeedForwardArbiterPUF,5,1.25,0.00506,0.9999871981180559,0.99684
FeedForwardArbiterPUF,5,1.26,0.00522,0.9999863757071893,0.99712
FeedForwardArbiterPUF,5,1.27,0.00528,0.9999860607028479,0.99743
FeedForwardArbiterPUF,5,1.28,0.00538,0.999985527695276,0.99778
FeedForwardArbiterPUF,5,1.29,0.0054,0.9999854198937103,0.99807
FeedForwardArbiterPUF,5,1.3,0.00538,0.9999855276952759,0.99832
FeedForwardArbiterPUF,5,1.31,0.0053,0.9999859549013679,0.99864
FeedForwardArbiterPUF,5,1.32,0.00536,0.9999856350968247,0.99893
FeedForwardArbiterPUF,5,1.33,0.00526,0.9999861661043118,0.9993
FeedForwardArbiterPUF,5,1.34,0.00524,0.9999862711057588,0.99963
FeedForwardArbiterPUF,5,1.35,0.0053,0.9999859549013679,1.0
FeedForwardArbiterPUF,5,1.36,0.0054,0.9999854198937104,0.99971
FeedForwardArbiterPUF,5,1.37,0.00566,0.9999839820717131,0.99938
FeedForwardArbiterPUF,5,1.38,0.00548,0.9999849846872703,0.99891
FeedForwardArbiterPUF,5,1.39,0.00528,0.9999860607028478,0.99851
FeedForwardArbiterPUF,5,1.4,0.00566,0.9999839820717131,0.99814
FeedForwardArbiterPUF,5,1.41,0.00584,0.9999829470545982,0.99777
FeedForwardArbiterPUF,5,1.42,0.00578,0.9999832956604824,0.99742
FeedForwardArbiterPUF,5,1.43,0.00564,0.9999840950735168,0.99715
FeedForwardArbiterPUF,5,1.44,0.00574,0.999983526064305,0.99686
FeedForwardArbiterPUF,5,1.45,0.00578,0.9999832956604825,0.99646
FeedForwardArbiterPUF,5,1.46,0.00596,0.9999822390422741,0.99613
FeedForwardArbiterPUF,5,1.47,0.00582,0.99998306365658,0.9958
FeedForwardArbiterPUF,5,1.48,0.00584,0.9999829470545983,0.99541
FeedForwardArbiterPUF,5,1.49,0.00594,0.9999823580443806,0.99508
FeedForwardArbiterPUF,5,1.5,0.00592,0.9999824766464659,0.99473
FeedForwardArbiterPUF,5,1.51,0.00586,0.9999828300525965,0.99436
FeedForwardArbiterPUF,5,1.52,0.00592,0.9999824766464661,0.99401
FeedForwardArbiterPUF,5,1.53,0.0061,0.9999813948269239,0.99366
FeedForwardArbiterPUF,5,1.54,0.00598,0.9999821196401463,0.9933
FeedForwardArbiterPUF,5,1.55,0.00604,0.9999817590336335,0.99293
FeedForwardArbiterPUF,5,1.56,0.0058,0.9999831798585413,0.99257
