PUF,Temperature,Vdd,Bias,Std,Reliability
PermutationPUF,0,1.33,-0.00428,0.999990840758054,0.99717
PermutationPUF,0,1.34,-0.00396,0.9999921591692607,0.99847
PermutationPUF,0,1.35,-0.00426,0.9999909261588326,1.0
PermutationPUF,0,1.36,-0.00394,0.999992238169877,0.99856
PermutationPUF,0,1.37,-0.00414,0.9999914301632788,0.9973
PermutationPUF,0,1.38,-0.00418,0.9999912637618391,0.99574
PermutationPUF,0,1.39,-0.00418,0.9999912637618391,0.99442
PermutationPUF,0,1.4,-0.00432,0.9999906687564641,0.99307
PermutationPUF,0,1.41,-0.00416,0.9999913471625641,0.99155
PermutationPUF,0,1.42,-0.00388,0.9999924727716702,0.99029
PermutationPUF,0,1.43,-0.00388,0.9999924727716702,0.98913
PermutationPUF,0,1.44,-0.0038,0.9999927799739355,0.98789
PermutationPUF,0,1.45,-0.0038,0.9999927799739355,0.98641
PermutationPUF,0,1.46,-0.00386,0.9999925501722501,0.98504
PermutationPUF,0,1.47,-0.0039,0.9999923949710818,0.98362
PermutationPUF,0,1.48,-0.00356,0.9999936631799223,0.98227
PermutationPUF,0,1.49,-0.00318,0.9999949437872174,0.9809
PermutationPUF,0,1.5,-0.00316,0.999995007187536,0.97947
PermutationPUF,0,1.51,-0.00298,0.9999955597901422,0.97786
PermutationPUF,0,1.52,-0.00254,0.999996774194797,0.9764
PermutationPUF,0,1.53,-0.00262,0.9999965677941101,0.97504
PermutationPUF,0,1.54,-0.00282,0.9999960237920948,0.97378
PermutationPUF,0,1.55,-0.00288,0.9999958527914004,0.97255
PermutationPUF,0,1.56,-0.00294,0.9999956781906609,0.97112
PermutationPUF,0,1.57,-0.00274,0.9999962461929546,0.96994
PermutationPUF,0,1.58,-0.00314,0.9999950701878484,0.96834
PermutationPUF,0,1.59,-0.00298,0.9999955597901421,0.96712
PermutationPUF,0,1.6,-0.00286,0.9999959101916367,0.96602
PermutationPUF,0,1.61,-0.00292,0.9999957367909124,0.96471
PermutationPUF,0,1.62,-0.0026,0.9999966199942877,0.96319
PermutationPUF,0,1.63,-0.00246,0.9999969741954221,0.96196
PermutationPUF,0,1.64,-0.00256,0.9999967231946313,0.96061
PermutationPUF,0,1.65,-0.00274,0.9999962461929546,0.95926
PermutationPUF,0,1.66,-0.00296,0.9999956191904043,0.95791
PermutationPUF,0,1.67,-0.0032,0.9999948799868928,0.95669
PermutationPUF,0,1.68,-0.00318,0.9999949437872174,0.95524
PermutationPUF,0,1.69,-0.00344,0.9999940831824957,0.95405
PermutationPUF,0,1.7,-0.00272,0.9999963007931579,0.95265
PermutationPUF,0,1.71,-0.00294,0.9999956781906609,0.95136
PermutationPUF,0,1.72,-0.00314,0.9999950701878484,0.9501
PermutationPUF,0,1.73,-0.00278,0.9999961357925339,0.94882
PermutationPUF,0,1.74,-0.00294,0.9999956781906609,0.94756
PermutationPUF,0,1.75,-0.00298,0.9999955597901421,0.9461
PermutationPUF,0,1.76,-0.00328,0.999994620785532,0.94479
PermutationPUF,0,1.77,-0.00286,0.9999959101916366,0.94372
PermutationPUF,0,1.78,-0.00338,0.9999942877836854,0.9424
PermutationPUF,0,1.79,-0.0032,0.999994879986893,0.94113
PermutationPUF,0,1.8,-0.00298,0.9999955597901421,0.93958
PermutationPUF,0,1.81,-0.0029,0.999995794991159,0.93832
PermutationPUF,0,1.82,-0.0027,0.9999963549933569,0.9369
PermutationPUF,0,1.83,-0.00222,0.9999975357969639,0.93544
PermutationPUF,0,1.84,-0.002,0.999997999998,0.93411
PermutationPUF,0,1.85,-0.00188,0.9999982327984387,0.93261
PermutationPUF,0,1.86,-0.00164,0.9999986551990959,0.93127
PermutationPUF,0,1.87,-0.00156,0.9999987831992597,0.92997
PermutationPUF,0,1.88,-0.00172,0.999998520798906,0.92875
PermutationPUF,0,1.89,-0.00186,0.999998270198504,0.92764
PermutationPUF,0,1.9,-0.00178,0.9999984157987452,0.92652
PermutationPUF,0,1.91,-0.00162,0.9999986877991393,0.92492
PermutationPUF,0,1.92,-0.00136,0.9999990751995724,0.92371
PermutationPUF,0,1.93,-0.00148,0.9999989047994002,0.92233
PermutationPUF,0,1.94,-0.00122,0.9999992557997232,0.92108
PermutationPUF,0,1.95,-0.00126,0.9999992061996849,0.91966
PermutationPUF,0,1.96,-0.00084,0.9999996471999376,0.91843
PermutationPUF,0,1.97,-0.00086,0.9999996301999317,0.91712
PermutationPUF,0,1.98,-0.00112,0.9999993727998032,0.91595
PermutationPUF,0,1.99,-0.00108,0.9999994167998301,0.91485
PermutationPUF,0,2.0,-0.00092,0.9999995767999105,0.91359
PermutationPUF,0,2.01,-0.00082,0.9999996637999435,0.9124
PermutationPUF,0,2.02,-0.0006,0.9999998199999838,0.91099
PermutationPUF,0,2.03,-0.00034,0.9999999421999983,0.90952
PermutationPUF,0,2.04,8e-05,0.9999999968,0.90821
PermutationPUF,0,2.05,0.0001,0.9999999949999999,0.90708
PermutationPUF,0,2.06,0.00024,0.9999999711999997,0.90597
PermutationPUF,0,2.07,0.00074,0.9999997261999625,0.90462
PermutationPUF,0,2.08,0.00076,0.9999997111999585,0.90327
PermutationPUF,0,2.09,0.00084,0.9999996471999377,0.90201
PermutationPUF,0,2.1,0.00082,0.9999996637999435,0.90074
PermutationPUF,0,2.11,0.00062,0.9999998077999818,0.89922
PermutationPUF,0,2.12,0.0007,0.99999975499997,0.89786
PermutationPUF,0,2.13,0.00048,0.9999998847999935,0.89661
PermutationPUF,0,2.14,0.00036,0.999999935199998,0.89521
PermutationPUF,0,2.15,0.00064,0.9999997951999792,0.89397
PermutationPUF,0,2.16,0.00066,0.9999997821999764,0.89292
PermutationPUF,0,2.17,0.00076,0.9999997111999586,0.89175
PermutationPUF,0,2.18,0.00088,0.9999996127999249,0.89063
PermutationPUF,0,2.19,0.00098,0.9999995197998847,0.88952
PermutationPUF,0,2.2,0.00138,0.9999990477995465,0.88852
PermutationPUF,0,2.21,0.00128,0.9999991807996644,0.88743
PermutationPUF,0,2.22,0.00132,0.9999991287996206,0.88645
PermutationPUF,0,2.23,0.00114,0.9999993501997889,0.88552
PermutationPUF,0,2.24,0.00122,0.9999992557997232,0.88438
PermutationPUF,0,2.25,0.00144,0.9999989631994627,0.88307
PermutationPUF,0,2.26,0.00202,0.9999979597979188,0.8817
PermutationPUF,0,2.27,0.00232,0.9999973087963786,0.88033
PermutationPUF,0,2.28,0.00254,0.999996774194797,0.87916
PermutationPUF,0,2.29,0.0027,0.9999963549933569,0.87764
PermutationPUF,0,2.3,0.00256,0.9999967231946313,0.87633
PermutationPUF,0,2.31,0.00236,0.9999972151961223,0.87527
PermutationPUF,0,2.32,0.00206,0.9999978781977492,0.87406
PermutationPUF,0,2.33,0.00228,0.9999974007966221,0.87307
PermutationPUF,0,2.34,0.002,0.9999979999979999,0.87185
PermutationPUF,0,2.35,0.00216,0.9999976671972792,0.87055
PermutationPUF,0,2.36,0.00214,0.9999977101973784,0.86926
PermutationPUF,0,2.37,0.0023,0.9999973549965021,0.86824
PermutationPUF,0,2.38,0.00216,0.9999976671972792,0.86711
PermutationPUF,0,2.39,0.00194,0.9999981181982296,0.8657
PermutationPUF,0,2.4,0.00228,0.9999974007966222,0.86461
PermutationPUF,0,2.41,0.00222,0.9999975357969639,0.86334
PermutationPUF,0,2.42,0.00206,0.999997878197749,0.86234
PermutationPUF,0,2.43,0.00238,0.9999971677959894,0.86136
PermutationPUF,0,2.44,0.00226,0.999997446196739,0.86004
PermutationPUF,0,2.45,0.00212,0.9999977527974749,0.85885
PermutationPUF,0,2.46,0.00236,0.9999972151961223,0.85763
PermutationPUF,0,2.47,0.0024,0.9999971199958526,0.85653
PermutationPUF,0,2.48,0.00258,0.9999966717944614,0.8554
PermutationPUF,0,2.49,0.00262,0.9999965677941101,0.85416
PermutationPUF,0,2.5,0.00256,0.9999967231946314,0.85295
PermutationPUF,0,2.51,0.0025,0.999996874995117,0.85162
PermutationPUF,0,2.52,0.00256,0.9999967231946313,0.85033
PermutationPUF,0,2.53,0.00206,0.999997878197749,0.84928
PermutationPUF,0,2.54,0.00192,0.9999981567983012,0.84787
PermutationPUF,0,2.55,0.0014,0.9999990199995199,0.84663
PermutationPUF,0,2.56,0.00132,0.9999991287996206,0.84551
PermutationPUF,0,2.57,0.00134,0.9999991021995969,0.84446
PermutationPUF,0,2.58,0.00124,0.9999992311997045,0.84313
PermutationPUF,0,2.59,0.00116,0.9999993271997738,0.84181
PermutationPUF,0,2.6,0.00092,0.9999995767999105,0.84077
PermutationPUF,0,2.61,0.0011,0.999999394999817,0.83972
PermutationPUF,0,2.62,0.00086,0.9999996301999315,0.83882
PermutationPUF,0,2.63,0.00086,0.9999996301999315,0.8376
PermutationPUF,0,2.64,0.0011,0.9999993949998173,0.8366
PermutationPUF,0,2.65,0.00122,0.9999992557997232,0.8356
PermutationPUF,0,2.66,0.00124,0.9999992311997045,0.83437
PermutationPUF,0,2.67,0.00142,0.9999989917994918,0.83316
PermutationPUF,0,2.68,0.00162,0.9999986877991393,0.83208
PermutationPUF,0,2.69,0.00148,0.9999989047994002,0.83109
PermutationPUF,0,2.7,0.00156,0.9999987831992596,0.82995
PermutationPUF,0,2.71,0.00114,0.9999993501997888,0.82878
PermutationPUF,0,2.72,0.00134,0.9999991021995969,0.82774
PermutationPUF,0,2.73,0.00142,0.9999989917994918,0.8267
PermutationPUF,0,2.74,0.00166,0.9999986221990508,0.82546
PermutationPUF,0,2.75,0.00152,0.9999988447993328,0.82433
PermutationPUF,0,2.76,0.00162,0.9999986877991391,0.82342
PermutationPUF,0,2.77,0.00198,0.9999980397980789,0.82234
PermutationPUF,0,2.78,0.00204,0.999997919197835,0.82117
PermutationPUF,0,2.79,0.00226,0.9999974461967389,0.81998
PermutationPUF,0,2.8,0.00216,0.9999976671972792,0.81891
PermutationPUF,0,2.81,0.00198,0.9999980397980789,0.81792
PermutationPUF,0,2.82,0.00158,0.9999987517992208,0.8167
PermutationPUF,0,2.83,0.00202,0.9999979597979187,0.81554
PermutationPUF,0,2.84,0.00232,0.9999973087963786,0.81453
PermutationPUF,0,2.85,0.00226,0.999997446196739,0.81344
PermutationPUF,0,2.86,0.00262,0.9999965677941101,0.8122
PermutationPUF,0,2.87,0.0028,0.9999960799923167,0.81119
PermutationPUF,0,2.88,0.003,0.9999954999898749,0.81011
PermutationPUF,0,2.89,0.00316,0.9999950071875359,0.80905
PermutationPUF,0,2.9,0.00334,0.9999944221844439,0.80804
PermutationPUF,0,2.91,0.00342,0.9999941517828991,0.80704
PermutationPUF,0,2.92,0.00338,0.9999942877836852,0.80598
PermutationPUF,0,2.93,0.00314,0.9999950701878484,0.80486
PermutationPUF,0,2.94,0.00362,0.9999934477785343,0.80374
PermutationPUF,0,2.95,0.00342,0.9999941517828991,0.80292
PermutationPUF,0,2.96,0.00324,0.999994751186225,0.80173
PermutationPUF,0,2.97,0.00402,0.9999919197673547,0.8004
PermutationPUF,0,2.98,0.00412,0.9999915127639836,0.79957
PermutationPUF,0,2.99,0.00416,0.9999913471625642,0.79849
PermutationPUF,0,3.0,0.0044,0.9999903199531486,0.79745
PermutationPUF,5,0.5,-0.00784,0.999969266727733,0.90281
PermutationPUF,5,0.51,-0.00808,0.9999673562671935,0.90381
PermutationPUF,5,0.52,-0.0082,0.9999663794348288,0.90467
PermutationPUF,5,0.53,-0.00826,0.9999658856181044,0.90556
PermutationPUF,5,0.54,-0.00808,0.9999673562671934,0.90657
PermutationPUF,5,0.55,-0.00804,0.999967678677666,0.90771
PermutationPUF,5,0.56,-0.0082,0.9999663794348288,0.90851
PermutationPUF,5,0.57,-0.0082,0.9999663794348289,0.90963
PermutationPUF,5,0.58,-0.00824,0.9999660506237199,0.91055
PermutationPUF,5,0.59,-0.0077,0.9999703545605741,0.91156
PermutationPUF,5,0.6,-0.00764,0.9999708147741114,0.91237
PermutationPUF,5,0.61,-0.00736,0.999972914833197,0.91337
PermutationPUF,5,0.62,-0.00724,0.9999737908565404,0.91419
PermutationPUF,5,0.63,-0.00744,0.9999723228169869,0.91539
PermutationPUF,5,0.64,-0.00764,0.9999708147741114,0.91645
PermutationPUF,5,0.65,-0.00716,0.9999743668714712,0.91749
PermutationPUF,5,0.66,-0.00698,0.999975639503283,0.91836
PermutationPUF,5,0.67,-0.00678,0.9999770155358573,0.91942
PermutationPUF,5,0.68,-0.00654,0.9999786139713188,0.9204
PermutationPUF,5,0.69,-0.0067,0.9999775547481053,0.92144
PermutationPUF,5,0.7,-0.0065,0.9999788747768624,0.92242
PermutationPUF,5,0.71,-0.00668,0.9999776885510997,0.92337
PermutationPUF,5,0.72,-0.0069,0.9999761947166541,0.92434
PermutationPUF,5,0.73,-0.00652,0.9999787445741036,0.92537
PermutationPUF,5,0.74,-0.00624,0.999980531010479,0.92655
PermutationPUF,5,0.75,-0.00648,0.9999790045795961,0.92765
PermutationPUF,5,0.76,-0.00626,0.999980406008038,0.92864
PermutationPUF,5,0.77,-0.00624,0.999980531010479,0.92953
PermutationPUF,5,0.78,-0.0063,0.9999801548030842,0.93064
PermutationPUF,5,0.79,-0.00616,0.999981027020013,0.93171
PermutationPUF,5,0.8,-0.00638,0.9999796475928897,0.93272
PermutationPUF,5,0.81,-0.0064,0.9999795197902804,0.93371
PermutationPUF,5,0.82,-0.00616,0.9999810270200129,0.93481
PermutationPUF,5,0.83,-0.0056,0.9999843198770668,0.93583
PermutationPUF,5,0.84,-0.00546,0.9999850940889068,0.93708
PermutationPUF,5,0.85,-0.0055,0.9999848748856156,0.93834
PermutationPUF,5,0.86,-0.00518,0.9999865837100015,0.9394
PermutationPUF,5,0.87,-0.00504,0.9999872991193439,0.94073
PermutationPUF,5,0.88,-0.00518,0.9999865837100015,0.94198
PermutationPUF,5,0.89,-0.00512,0.9999868927140995,0.94335
PermutationPUF,5,0.9,-0.00512,0.9999868927140995,0.94449
PermutationPUF,5,0.91,-0.00524,0.9999862711057587,0.94555
PermutationPUF,5,0.92,-0.00546,0.999985094088907,0.9466
PermutationPUF,5,0.93,-0.00522,0.9999863757071892,0.94762
PermutationPUF,5,0.94,-0.00462,0.9999893277430516,0.94876
PermutationPUF,5,0.95,-0.0044,0.9999903199531484,0.94985
PermutationPUF,5,0.96,-0.00434,0.9999905821556523,0.951
PermutationPUF,5,0.97,-0.00402,0.9999919197673548,0.95214
PermutationPUF,5,0.98,-0.00402,0.9999919197673547,0.95336
PermutationPUF,5,0.99,-0.00428,0.9999908407580541,0.95447
PermutationPUF,5,1.0,-0.0046,0.999989419944031,0.95561
PermutationPUF,5,1.01,-0.00464,0.9999892351420588,0.95673
PermutationPUF,5,1.02,-0.0044,0.9999903199531484,0.95777
PermutationPUF,5,1.03,-0.0044,0.9999903199531486,0.95909
PermutationPUF,5,1.04,-0.0043,0.9999907549572646,0.96028
PermutationPUF,5,1.05,-0.00392,0.9999923167704838,0.96169
PermutationPUF,5,1.06,-0.00396,0.9999921591692607,0.96285
PermutationPUF,5,1.07,-0.00392,0.9999923167704838,0.96409
PermutationPUF,5,1.08,-0.00378,0.9999928557744799,0.96552
PermutationPUF,5,1.09,-0.00384,0.9999926271728209,0.96681
PermutationPUF,5,1.1,-0.0042,0.9999911799611033,0.96789
PermutationPUF,5,1.11,-0.00438,0.9999904077539944,0.96914
PermutationPUF,5,1.12,-0.00438,0.9999904077539944,0.97028
PermutationPUF,5,1.13,-0.0042,0.9999911799611034,0.97145
PermutationPUF,5,1.14,-0.00426,0.9999909261588326,0.97266
PermutationPUF,5,1.15,-0.00446,0.99999005415054,0.97404
PermutationPUF,5,1.16,-0.00458,0.9999895117449983,0.97534
PermutationPUF,5,1.17,-0.00482,0.9999883837325311,0.9766
PermutationPUF,5,1.18,-0.00472,0.9999888607379585,0.97771
PermutationPUF,5,1.19,-0.00456,0.9999896031459528,0.97915
PermutationPUF,5,1.2,-0.00474,0.9999887661369005,0.9804
PermutationPUF,5,1.21,-0.00504,0.9999872991193439,0.98147
PermutationPUF,5,1.22,-0.0048,0.9999884799336439,0.98253
PermutationPUF,5,1.23,-0.00498,0.9999875997231167,0.98374
PermutationPUF,5,1.24,-0.00522,0.9999863757071893,0.98504
PermutationPUF,5,1.25,-0.0052,0.9999864799086036,0.98655
PermutationPUF,5,1.26,-0.00524,0.9999862711057586,0.98787
PermutationPUF,5,1.27,-0.00484,0.9999882871314044,0.98909
PermutationPUF,5,1.28,-0.0047,0.9999889549390032,0.99036
PermutationPUF,5,1.29,-0.00442,0.9999902317522908,0.99178
PermutationPUF,5,1.3,-0.00478,0.9999885757347432,0.99314
PermutationPUF,5,1.31,-0.00438,0.9999904077539943,0.99458
PermutationPUF,5,1.32,-0.00388,0.9999924727716704,0.99607
PermutationPUF,5,1.33,-0.00408,0.9999916767653622,0.99733
PermutationPUF,5,1.34,-0.004,0.9999919999679996,0.99865
PermutationPUF,5,1.35,-0.0043,0.9999907549572646,1.0
PermutationPUF,5,1.36,-0.00432,0.9999906687564641,0.99861
PermutationPUF,5,1.37,-0.00402,0.9999919197673548,0.99736
PermutationPUF,5,1.38,-0.0042,0.9999911799611034,0.99591
PermutationPUF,5,1.39,-0.00388,0.9999924727716704,0.99445
PermutationPUF,5,1.4,-0.00408,0.9999916767653622,0.99319
PermutationPUF,5,1.41,-0.00408,0.9999916767653622,0.99181
PermutationPUF,5,1.42,-0.00396,0.9999921591692607,0.99047
PermutationPUF,5,1.43,-0.00428,0.9999908407580541,0.98911
PermutationPUF,5,1.44,-0.00414,0.999991430163279,0.98762
PermutationPUF,5,1.45,-0.00396,0.9999921591692607,0.98641
PermutationPUF,5,1.46,-0.004,0.9999919999679996,0.98525
PermutationPUF,5,1.47,-0.00374,0.9999930061755431,0.984
PermutationPUF,5,1.48,-0.00372,0.9999930807760622,0.98271
PermutationPUF,5,1.49,-0.0038,0.9999927799739354,0.98129
PermutationPUF,5,1.5,-0.00388,0.9999924727716702,0.97995
PermutationPUF,5,1.51,-0.00372,0.9999930807760622,0.97867
PermutationPUF,5,1.52,-0.00332,0.9999944887848132,0.97731
PermutationPUF,5,1.53,-0.00326,0.9999946861858816,0.97578
PermutationPUF,5,1.54,-0.00306,0.9999953181890404,0.9744
PermutationPUF,5,1.55,-0.0026,0.9999966199942877,0.97289
PermutationPUF,5,1.56,-0.00246,0.9999969741954222,0.97166
PermutationPUF,5,1.57,-0.0027,0.999996354993357,0.97028
PermutationPUF,5,1.58,-0.0029,0.999995794991159,0.9691
PermutationPUF,5,1.59,-0.00304,0.999995379189324,0.96789
PermutationPUF,5,1.6,-0.00274,0.9999962461929545,0.96658
PermutationPUF,5,1.61,-0.00288,0.9999958527914004,0.96523
PermutationPUF,5,1.62,-0.00294,0.9999956781906609,0.9639
PermutationPUF,5,1.63,-0.00294,0.999995678190661,0.96254
PermutationPUF,5,1.64,-0.0028,0.9999960799923167,0.96153
PermutationPUF,5,1.65,-0.00294,0.9999956781906609,0.96022
PermutationPUF,5,1.66,-0.00266,0.999996462193742,0.95886
PermutationPUF,5,1.67,-0.00254,0.999996774194797,0.95764
PermutationPUF,5,1.68,-0.00268,0.9999964087935518,0.95621
PermutationPUF,5,1.69,-0.00264,0.9999965151939282,0.95495
PermutationPUF,5,1.7,-0.00314,0.9999950701878485,0.95368
PermutationPUF,5,1.71,-0.00316,0.999995007187536,0.95241
PermutationPUF,5,1.72,-0.00318,0.9999949437872174,0.9511
PermutationPUF,5,1.73,-0.0035,0.9999938749812421,0.94988
PermutationPUF,5,1.74,-0.00276,0.9999961911927466,0.94867
PermutationPUF,5,1.75,-0.00294,0.999995678190661,0.94734
PermutationPUF,5,1.76,-0.00312,0.9999951327881552,0.94619
PermutationPUF,5,1.77,-0.00274,0.9999962461929546,0.9449
PermutationPUF,5,1.78,-0.00294,0.9999956781906609,0.94368
PermutationPUF,5,1.79,-0.00294,0.9999956781906609,0.94226
PermutationPUF,5,1.8,-0.00336,0.9999943551840679,0.94103
PermutationPUF,5,1.81,-0.00292,0.9999957367909125,0.93991
PermutationPUF,5,1.82,-0.0033,0.9999945549851761,0.93868
PermutationPUF,5,1.83,-0.00328,0.9999946207855321,0.93743
PermutationPUF,5,1.84,-0.00288,0.9999958527914004,0.93597
PermutationPUF,5,1.85,-0.0029,0.999995794991159,0.93472
PermutationPUF,5,1.86,-0.00266,0.999996462193742,0.9333
PermutationPUF,5,1.87,-0.00224,0.9999974911968531,0.93205
PermutationPUF,5,1.88,-0.002,0.9999979999979999,0.93065
PermutationPUF,5,1.89,-0.0018,0.9999983799986877,0.92933
PermutationPUF,5,1.9,-0.00174,0.9999984861988542,0.92786
PermutationPUF,5,1.91,-0.00158,0.9999987517992208,0.92654
PermutationPUF,5,1.92,-0.0017,0.9999985549989561,0.92544
PermutationPUF,5,1.93,-0.0017,0.9999985549989561,0.9243
PermutationPUF,5,1.94,-0.00182,0.9999983437986283,0.9232
PermutationPUF,5,1.95,-0.0017,0.9999985549989561,0.92186
PermutationPUF,5,1.96,-0.00144,0.9999989631994627,0.92049
PermutationPUF,5,1.97,-0.00128,0.9999991807996642,0.91927
PermutationPUF,5,1.98,-0.00138,0.9999990477995464,0.91796
PermutationPUF,5,1.99,-0.00134,0.9999991021995968,0.91662
PermutationPUF,5,2.0,-0.0011,0.9999993949998172,0.91536
PermutationPUF,5,2.01,-0.00086,0.9999996301999318,0.91414
PermutationPUF,5,2.02,-0.00102,0.9999994797998647,0.91292
PermutationPUF,5,2.03,-0.00126,0.9999992061996849,0.91184
PermutationPUF,5,2.04,-0.00114,0.9999993501997889,0.91082
PermutationPUF,5,2.05,-0.00076,0.9999997111999585,0.90951
PermutationPUF,5,2.06,-0.0008,0.9999996799999488,0.90811
PermutationPUF,5,2.07,-0.00066,0.9999997821999762,0.90684
PermutationPUF,5,2.08,-0.00028,0.9999999607999992,0.90547
PermutationPUF,5,2.09,0.0002,0.9999999799999999,0.90429
PermutationPUF,5,2.1,0.00022,0.9999999757999996,0.90314
PermutationPUF,5,2.11,0.00032,0.9999999487999989,0.90199
PermutationPUF,5,2.12,0.00088,0.9999996127999249,0.90071
PermutationPUF,5,2.13,0.001,0.999999499999875,0.89953
