PUF,Temperature,Vdd,Bias,Std,Reliability
InterposePUF,0,2.59,-0.01024,0.9999475698255382,0.73519
InterposePUF,0,2.6,-0.00988,0.9999511916088704,0.73381
InterposePUF,0,2.61,-0.01022,0.999947774436245,0.7327
InterposePUF,0,2.62,-0.00972,0.9999527596841764,0.73169
InterposePUF,0,2.63,-0.00892,0.9999602160086171,0.73065
InterposePUF,0,2.64,-0.00916,0.9999580463199443,0.72919
InterposePUF,0,2.65,-0.00944,0.9999554422073015,0.72801
InterposePUF,0,2.66,-0.00926,0.9999571252808793,0.72672
InterposePUF,0,2.67,-0.00922,0.9999574948966579,0.72576
InterposePUF,0,2.68,-0.00952,0.9999546837732198,0.72455
InterposePUF,0,2.69,-0.0091,0.9999585941427775,0.72304
InterposePUF,0,2.7,-0.00934,0.9999563812487022,0.7217
InterposePUF,0,2.71,-0.009,0.9999594991798418,0.72065
InterposePUF,0,2.72,-0.00878,0.9999614550571438,0.71956
InterposePUF,0,2.73,-0.00872,0.9999619800772428,0.71819
InterposePUF,0,2.74,-0.0082,0.9999663794348288,0.71691
InterposePUF,0,2.75,-0.00792,0.9999686363081595,0.71563
InterposePUF,0,2.76,-0.00754,0.9999715737959756,0.71424
InterposePUF,0,2.77,-0.00758,0.9999712713873333,0.71312
InterposePUF,0,2.78,-0.00692,0.9999760565133544,0.71217
InterposePUF,0,2.79,-0.00682,0.9999767435295683,0.71116
InterposePUF,0,2.8,-0.00654,0.9999786139713188,0.7102
InterposePUF,0,2.81,-0.0064,0.9999795197902804,0.70917
InterposePUF,0,2.82,-0.00616,0.9999810270200129,0.70793
InterposePUF,0,2.83,-0.00642,0.9999793915876468,0.70658
InterposePUF,0,2.84,-0.00642,0.9999793915876467,0.70552
InterposePUF,0,2.85,-0.00648,0.9999790045795961,0.70429
InterposePUF,0,2.86,-0.00594,0.9999823580443807,0.70318
InterposePUF,0,2.87,-0.00576,0.9999834110624035,0.70207
InterposePUF,0,2.88,-0.0061,0.9999813948269238,0.7009
InterposePUF,0,2.89,-0.00614,0.9999811500223392,0.70004
InterposePUF,0,2.9,-0.00626,0.9999804060080378,0.69882
InterposePUF,0,2.91,-0.00654,0.9999786139713187,0.69782
InterposePUF,0,2.92,-0.0057,0.999983754868048,0.69686
InterposePUF,0,2.93,-0.0053,0.9999859549013678,0.69576
InterposePUF,0,2.94,-0.0055,0.9999848748856156,0.69472
InterposePUF,0,2.95,-0.00526,0.9999861661043118,0.6937
InterposePUF,0,2.96,-0.00486,0.9999881901302636,0.6927
InterposePUF,0,2.97,-0.00492,0.9999878967267554,0.69181
InterposePUF,0,2.98,-0.00456,0.9999896031459526,0.69079
InterposePUF,0,2.99,-0.00414,0.999991430163279,0.68968
InterposePUF,0,3.0,-0.0034,0.9999942199832957,0.68857
InterposePUF,5,0.5,-0.03916,0.9992329530194649,0.7905
InterposePUF,5,0.51,-0.03934,0.999225882571103,0.79261
InterposePUF,5,0.52,-0.03898,0.9992399909931549,0.79475
InterposePUF,5,0.53,-0.03874,0.999249324443104,0.79693
InterposePUF,5,0.54,-0.03862,0.999253969519261,0.79909
InterposePUF,5,0.55,-0.03906,0.999236867014023,0.80131
InterposePUF,5,0.56,-0.039,0.9992392105997441,0.80336
InterposePUF,5,0.57,-0.0397,0.999211644247604,0.80533
InterposePUF,5,0.58,-0.03976,0.9992092585639906,0.80722
InterposePUF,5,0.59,-0.04026,0.9991892375321103,0.80923
InterposePUF,5,0.6,-0.03978,0.99920846253422,0.81153
InterposePUF,5,0.61,-0.03964,0.9992140263226892,0.81352
InterposePUF,5,0.62,-0.03928,0.9992282429955631,0.8157
InterposePUF,5,0.63,-0.03906,0.999236867014023,0.81771
InterposePUF,5,0.64,-0.03876,0.9992485488605924,0.81972
InterposePUF,5,0.65,-0.03798,0.9992784995185275,0.82217
InterposePUF,5,0.66,-0.0376,0.9992928699835699,0.82418
InterposePUF,5,0.67,-0.03694,0.9993174852868331,0.82633
InterposePUF,5,0.68,-0.037,0.9993152655693798,0.82896
InterposePUF,5,0.69,-0.03704,0.9993137837536317,0.83106
InterposePUF,5,0.7,-0.03624,0.9993431154513448,0.83326
InterposePUF,5,0.71,-0.03636,0.9993387565785687,0.83542
InterposePUF,5,0.72,-0.03662,0.9993292628558419,0.83765
InterposePUF,5,0.73,-0.03654,0.9993321912157139,0.83995
InterposePUF,5,0.74,-0.03664,0.999328529763861,0.84194
InterposePUF,5,0.75,-0.03678,0.9993233868973548,0.84445
InterposePUF,5,0.76,-0.03628,0.9993416640969194,0.8467
InterposePUF,5,0.77,-0.0365,0.9993336529908317,0.84917
InterposePUF,5,0.78,-0.03704,0.9993137837536317,0.8513
InterposePUF,5,0.79,-0.0368,0.9993226505988947,0.8536
InterposePUF,5,0.8,-0.03666,0.9993277962710735,0.85567
InterposePUF,5,0.81,-0.0364,0.9993373004146299,0.85808
InterposePUF,5,0.82,-0.0363,0.9993409378185204,0.86017
InterposePUF,5,0.83,-0.03712,0.9993108153122331,0.86278
InterposePUF,5,0.84,-0.03714,0.9993100721998152,0.86523
InterposePUF,5,0.85,-0.03668,0.9993270623774781,0.86752
InterposePUF,5,0.86,-0.03668,0.999327062377478,0.86978
InterposePUF,5,0.87,-0.03624,0.999343115451345,0.87218
InterposePUF,5,0.88,-0.0362,0.999344565202613,0.87476
InterposePUF,5,0.89,-0.03582,0.9993582578835281,0.87707
InterposePUF,5,0.9,-0.03568,0.9993632660849607,0.87948
InterposePUF,5,0.91,-0.03518,0.9993809922146807,0.88237
InterposePUF,5,0.92,-0.03516,0.999381696050113,0.8848
InterposePUF,5,0.93,-0.03506,0.999385209216146,0.88729
InterposePUF,5,0.94,-0.03462,0.9994005481287271,0.88963
InterposePUF,5,0.95,-0.03462,0.9994005481287271,0.89231
InterposePUF,5,0.96,-0.03478,0.9993949927831338,0.89459
InterposePUF,5,0.97,-0.03458,0.9994019329579065,0.89719
InterposePUF,5,0.98,-0.03514,0.999382399484802,0.89989
InterposePUF,5,0.99,-0.03536,0.9993746396622237,0.90254
InterposePUF,5,1.0,-0.03516,0.999381696050113,0.90514
InterposePUF,5,1.01,-0.03488,0.9993915076685412,0.9077
InterposePUF,5,1.02,-0.03476,0.9993956886038681,0.91038
InterposePUF,5,1.03,-0.0344,0.9994081448537429,0.91296
InterposePUF,5,1.04,-0.03436,0.9994095208671967,0.91558
InterposePUF,5,1.05,-0.0346,0.9994012407436765,0.91794
InterposePUF,5,1.06,-0.0349,0.9993908094434328,0.92061
InterposePUF,5,1.07,-0.03448,0.9994053880182957,0.9233
InterposePUF,5,1.08,-0.03386,0.9994265857980765,0.92601
InterposePUF,5,1.09,-0.03426,0.9994129538884314,0.92869
InterposePUF,5,1.1,-0.0347,0.9993977736617187,0.93137
InterposePUF,5,1.11,-0.03486,0.9993922054929186,0.93429
InterposePUF,5,1.12,-0.03474,0.9993963840238768,0.93699
InterposePUF,5,1.13,-0.03466,0.9993991616966666,0.93977
InterposePUF,5,1.14,-0.03486,0.9993922054929187,0.94227
InterposePUF,5,1.15,-0.03526,0.9993781728655075,0.94509
InterposePUF,5,1.16,-0.03506,0.9993852092161462,0.94779
InterposePUF,5,1.17,-0.03492,0.9993901108175925,0.9502
InterposePUF,5,1.18,-0.034,0.9994218328613799,0.95318
InterposePUF,5,1.19,-0.03422,0.9994143242919824,0.95597
InterposePUF,5,1.2,-0.03408,0.9994191080822901,0.95868
InterposePUF,5,1.21,-0.0333,0.9994454012100912,0.96131
InterposePUF,5,1.22,-0.03308,0.9994527070352055,0.9639
InterposePUF,5,1.23,-0.03294,0.999457330955154,0.96669
InterposePUF,5,1.24,-0.03274,0.9994639024997352,0.96943
InterposePUF,5,1.25,-0.03336,0.9994434002983862,0.97222
InterposePUF,5,1.26,-0.0334,0.9994420643539073,0.97492
InterposePUF,5,1.27,-0.03322,0.9994480634830405,0.97777
InterposePUF,5,1.28,-0.03354,0.9994373759270763,0.98055
InterposePUF,5,1.29,-0.03322,0.9994480634830405,0.98339
InterposePUF,5,1.3,-0.0332,0.9994487280496184,0.98614
InterposePUF,5,1.31,-0.03334,0.9994440676696219,0.98879
InterposePUF,5,1.32,-0.0338,0.9994286167605968,0.99132
InterposePUF,5,1.33,-0.03302,0.9994546911191123,0.99399
InterposePUF,5,1.34,-0.03294,0.9994573309551539,0.99699
InterposePUF,5,1.35,-0.033,0.999455351679103,1.0
InterposePUF,5,1.36,-0.03292,0.9994579899125327,0.99706
InterposePUF,5,1.37,-0.0325,0.9994717354682923,0.99419
InterposePUF,5,1.38,-0.03266,0.9994665198994913,0.99139
InterposePUF,5,1.39,-0.03234,0.9994769253964797,0.98885
InterposePUF,5,1.4,-0.03216,0.9994827334176413,0.98582
InterposePUF,5,1.41,-0.03194,0.999489788041879,0.98317
InterposePUF,5,1.42,-0.03162,0.9994999627813901,0.98009
InterposePUF,5,1.43,-0.03176,0.9994955239519585,0.97686
InterposePUF,5,1.44,-0.03128,0.9995106610737076,0.97384
InterposePUF,5,1.45,-0.03104,0.9995181431069672,0.97104
InterposePUF,5,1.46,-0.03138,0.999507526534943,0.96861
InterposePUF,5,1.47,-0.0318,0.9994942521095355,0.96548
InterposePUF,5,1.48,-0.03162,0.9994999627813901,0.96281
InterposePUF,5,1.49,-0.03144,0.9995056410045918,0.96034
InterposePUF,5,1.5,-0.03104,0.9995181431069672,0.9578
InterposePUF,5,1.51,-0.0302,0.9995438759754373,0.9552
InterposePUF,5,1.52,-0.03024,0.9995426666230913,0.95248
InterposePUF,5,1.53,-0.03052,0.999534156294821,0.94988
InterposePUF,5,1.54,-0.03056,0.999532934124734,0.9471
InterposePUF,5,1.55,-0.03064,0.9995304849778223,0.94442
InterposePUF,5,1.56,-0.0306,0.9995317103524031,0.94166
InterposePUF,5,1.57,-0.0305,0.999534766779025,0.93923
InterposePUF,5,1.58,-0.03036,0.9995390289528467,0.93662
InterposePUF,5,1.59,-0.02996,0.9995510984436964,0.93394
InterposePUF,5,1.6,-0.02912,0.9995759228792979,0.93126
InterposePUF,5,1.61,-0.02822,0.9996017364930894,0.92879
InterposePUF,5,1.62,-0.02794,0.9996096019946991,0.92659
InterposePUF,5,1.63,-0.02742,0.9996240011124182,0.92415
InterposePUF,5,1.64,-0.02744,0.999623452305917,0.92174
InterposePUF,5,1.65,-0.0271,0.9996327275554757,0.91889
InterposePUF,5,1.66,-0.02732,0.9996267391381644,0.91644
InterposePUF,5,1.67,-0.0271,0.9996327275554757,0.91417
InterposePUF,5,1.68,-0.02744,0.999623452305917,0.91184
InterposePUF,5,1.69,-0.02714,0.9996316423563232,0.90951
InterposePUF,5,1.7,-0.02668,0.9996440254410567,0.90704
InterposePUF,5,1.71,-0.02578,0.9996676405686041,0.90427
InterposePUF,5,1.72,-0.02562,0.9996717539272577,0.90169
InterposePUF,5,1.73,-0.02554,0.9996738009971052,0.89959
InterposePUF,5,1.74,-0.02488,0.9996904448878164,0.89702
InterposePUF,5,1.75,-0.02464,0.9996963891102137,0.89432
InterposePUF,5,1.76,-0.0245,0.9996998299489702,0.89177
InterposePUF,5,1.77,-0.0244,0.9997022756801146,0.88952
InterposePUF,5,1.78,-0.02436,0.9997032511700658,0.88722
InterposePUF,5,1.79,-0.02396,0.9997129179919603,0.88456
InterposePUF,5,1.8,-0.02362,0.999721008881978,0.88227
InterposePUF,5,1.81,-0.02382,0.9997162635468125,0.87991
InterposePUF,5,1.82,-0.02356,0.9997224246759698,0.87756
InterposePUF,5,1.83,-0.02316,0.9997317712266627,0.87516
InterposePUF,5,1.84,-0.02284,0.9997391331742498,0.873
InterposePUF,5,1.85,-0.02308,0.9997336213211997,0.87064
InterposePUF,5,1.86,-0.02322,0.9997303794523801,0.86867
InterposePUF,5,1.87,-0.02334,0.9997275850950599,0.86611
InterposePUF,5,1.88,-0.0239,0.9997143542032393,0.86417
InterposePUF,5,1.89,-0.02414,0.9997085877394473,0.86213
InterposePUF,5,1.9,-0.02448,0.9997003198959176,0.85976
InterposePUF,5,1.91,-0.02418,0.9997076210572771,0.85757
InterposePUF,5,1.92,-0.02412,0.9997090704800072,0.85558
InterposePUF,5,1.93,-0.02408,0.9997100347600797,0.85316
InterposePUF,5,1.94,-0.02396,0.9997129179919604,0.85084
InterposePUF,5,1.95,-0.02374,0.999718166484935,0.84877
InterposePUF,5,1.96,-0.02354,0.999722895806633,0.84657
InterposePUF,5,1.97,-0.02318,0.9997313077022247,0.84439
InterposePUF,5,1.98,-0.0229,0.9997377606152525,0.84241
InterposePUF,5,1.99,-0.02236,0.9997499839459862,0.8403
InterposePUF,5,2.0,-0.02224,0.9997526606116134,0.83782
InterposePUF,5,2.01,-0.0221,0.9997557651746748,0.83577
InterposePUF,5,2.02,-0.02172,0.9997640929739374,0.83376
InterposePUF,5,2.03,-0.02106,0.9997782136053978,0.83175
InterposePUF,5,2.04,-0.02048,0.9997902628051544,0.82986
InterposePUF,5,2.05,-0.02088,0.9997819890356097,0.82778
InterposePUF,5,2.06,-0.02126,0.9997739806576285,0.82559
InterposePUF,5,2.07,-0.02084,0.9997828236172093,0.8237
InterposePUF,5,2.08,-0.02034,0.9997931208004985,0.82181
InterposePUF,5,2.09,-0.02002,0.9997995797158546,0.82005
InterposePUF,5,2.1,-0.01938,0.9998121901637328,0.81821
InterposePUF,5,2.11,-0.01868,0.9998255135772441,0.81608
InterposePUF,5,2.12,-0.01824,0.9998336373617364,0.81432
InterposePUF,5,2.13,-0.0182,0.9998343662827358,0.81242
InterposePUF,5,2.14,-0.01836,0.9998314409939306,0.81044
InterposePUF,5,2.15,-0.01842,0.9998303374073023,0.80833
InterposePUF,5,2.16,-0.01824,0.9998336373617362,0.80668
InterposePUF,5,2.17,-0.01814,0.9998354566627452,0.80471
InterposePUF,5,2.18,-0.0179,0.9998397821651228,0.80301
InterposePUF,5,2.19,-0.01804,0.9998372659588157,0.801
InterposePUF,5,2.2,-0.017,0.999855489558366,0.79918
InterposePUF,5,2.21,-0.01698,0.9998558294074201,0.79753
InterposePUF,5,2.22,-0.01664,0.9998615456151917,0.79552
