PUF,Temperature,Vdd,Bias,Std,Reliability
ArbiterPUF,0,1.7,0.25294,0.9674819669637257,0.97001
ArbiterPUF,0,1.71,0.2546,0.9670464518315548,0.96918
ArbiterPUF,0,1.72,0.2562,0.9666237944515953,0.96838
ArbiterPUF,0,1.73,0.25784,0.966187628983108,0.96756
ArbiterPUF,0,1.74,0.25932,0.9657914565784893,0.96682
ArbiterPUF,0,1.75,0.2613,0.9652576391824101,0.96583
ArbiterPUF,0,1.76,0.26312,0.9647631137227417,0.96492
ArbiterPUF,0,1.77,0.2647,0.9643308094217461,0.96413
ArbiterPUF,0,1.78,0.2663,0.9638901960285724,0.96333
ArbiterPUF,0,1.79,0.268,0.9634189120003822,0.96248
ArbiterPUF,0,1.8,0.26974,0.9629331920751306,0.96161
ArbiterPUF,0,1.81,0.27132,0.9624891986926398,0.96082
ArbiterPUF,0,1.82,0.273,0.9620140331616792,0.95998
ArbiterPUF,0,1.83,0.27484,0.961489976234802,0.95906
ArbiterPUF,0,1.84,0.2765,0.961013917693183,0.95823
ArbiterPUF,0,1.85,0.27836,0.9604768140876697,0.9573
ArbiterPUF,0,1.86,0.2803,0.9599124491327322,0.95633
ArbiterPUF,0,1.87,0.28232,0.9593202893715946,0.95532
ArbiterPUF,0,1.88,0.2842,0.9587650181353093,0.95438
ArbiterPUF,0,1.89,0.28574,0.9583071806054675,0.95361
ArbiterPUF,0,1.9,0.2873,0.9578406495863496,0.95283
ArbiterPUF,0,1.91,0.28878,0.9573954833818676,0.95209
ArbiterPUF,0,1.92,0.29002,0.9570205847315928,0.95147
ArbiterPUF,0,1.93,0.2917,0.9565098588096205,0.95063
ArbiterPUF,0,1.94,0.29344,0.9559774926220806,0.94976
ArbiterPUF,0,1.95,0.2953,0.9554045792228547,0.94883
ArbiterPUF,0,1.96,0.29706,0.9548588149040673,0.94795
ArbiterPUF,0,1.97,0.2985,0.9544096342766034,0.94723
ArbiterPUF,0,1.98,0.30042,0.9538070159104515,0.94627
ArbiterPUF,0,1.99,0.30204,0.9532952524795243,0.94546
ArbiterPUF,0,2.0,0.30368,0.9527740852898972,0.94464
ArbiterPUF,0,2.01,0.3056,0.952159986556881,0.94368
ArbiterPUF,0,2.02,0.30738,0.951586851317314,0.94279
ArbiterPUF,0,2.03,0.30896,0.9510750330021286,0.942
ArbiterPUF,0,2.04,0.31016,0.9506843715976402,0.9414
ArbiterPUF,0,2.05,0.31164,0.9502002475268042,0.94066
ArbiterPUF,0,2.06,0.31306,0.949733350156769,0.93995
ArbiterPUF,0,2.07,0.31496,0.9491049459359067,0.939
ArbiterPUF,0,2.08,0.31704,0.9484121669400915,0.93796
ArbiterPUF,0,2.09,0.31876,0.9478354616704314,0.9371
ArbiterPUF,0,2.1,0.32052,0.9472417482353699,0.93622
ArbiterPUF,0,2.11,0.32284,0.9464535563882678,0.93506
ArbiterPUF,0,2.12,0.32466,0.9458307905751429,0.93415
ArbiterPUF,0,2.13,0.32628,0.9452731677139683,0.93334
ArbiterPUF,0,2.14,0.32792,0.9447054956969393,0.93252
ArbiterPUF,0,2.15,0.32966,0.9440997216396158,0.93165
ArbiterPUF,0,2.16,0.33126,0.9435395128981084,0.93085
ArbiterPUF,0,2.17,0.33304,0.9429126992463299,0.92996
ArbiterPUF,0,2.18,0.33454,0.9423815513898816,0.92921
ArbiterPUF,0,2.19,0.3365,0.9416834659268474,0.92823
ArbiterPUF,0,2.2,0.33836,0.9410167428903695,0.9273
ArbiterPUF,0,2.21,0.33982,0.9404904930938963,0.92657
ArbiterPUF,0,2.22,0.34162,0.9398381645794132,0.92567
ArbiterPUF,0,2.23,0.34316,0.9392769636268101,0.9249
ArbiterPUF,0,2.24,0.34516,0.938543858538321,0.9239
ArbiterPUF,0,2.25,0.3471,0.9378281239118391,0.92293
ArbiterPUF,0,2.26,0.34898,0.9371301721746021,0.92199
ArbiterPUF,0,2.27,0.35068,0.9364953484134344,0.92114
ArbiterPUF,0,2.28,0.35236,0.9358645363512819,0.9203
ArbiterPUF,0,2.29,0.35396,0.9352605617687512,0.9195
ArbiterPUF,0,2.3,0.35562,0.9346306305701734,0.91867
ArbiterPUF,0,2.31,0.3572,0.9340279224948256,0.91788
ArbiterPUF,0,2.32,0.35862,0.9334836343503832,0.91717
ArbiterPUF,0,2.33,0.36022,0.9328673815714644,0.91637
ArbiterPUF,0,2.34,0.36186,0.9322324497677605,0.91555
ArbiterPUF,0,2.35,0.36324,0.9316956060860221,0.91486
ArbiterPUF,0,2.36,0.36476,0.9311015746952639,0.9141
ArbiterPUF,0,2.37,0.36638,0.9304653113362152,0.91329
ArbiterPUF,0,2.38,0.36816,0.9297624505216373,0.9124
ArbiterPUF,0,2.39,0.36964,0.9291750483089827,0.91166
ArbiterPUF,0,2.4,0.37122,0.9285449432310748,0.91087
ArbiterPUF,0,2.41,0.37334,0.9276945857339042,0.90981
ArbiterPUF,0,2.42,0.3753,0.926903398418627,0.90883
ArbiterPUF,0,2.43,0.37702,0.9262051174550916,0.90797
ArbiterPUF,0,2.44,0.37852,0.9255931123339238,0.90722
ArbiterPUF,0,2.45,0.3804,0.9248220585604563,0.90628
ArbiterPUF,0,2.46,0.3818,0.9242449675275489,0.90558
ArbiterPUF,0,2.47,0.38382,0.9234079313066356,0.90457
ArbiterPUF,0,2.48,0.38576,0.9225991667024203,0.9036
ArbiterPUF,0,2.49,0.38762,0.9218192532161605,0.90267
ArbiterPUF,0,2.5,0.38916,0.9211701766774694,0.9019
ArbiterPUF,0,2.51,0.39074,0.9205010876691022,0.90111
ArbiterPUF,0,2.52,0.39264,0.9196922476567909,0.90016
ArbiterPUF,0,2.53,0.39446,0.9189131125411152,0.89925
ArbiterPUF,0,2.54,0.39608,0.9182160059593819,0.89844
ArbiterPUF,0,2.55,0.39786,0.9174461403265045,0.89755
ArbiterPUF,0,2.56,0.39962,0.9166808908229734,0.89667
ArbiterPUF,0,2.57,0.40126,0.9159641982086416,0.89585
ArbiterPUF,0,2.58,0.40304,0.9151823634664296,0.89496
ArbiterPUF,0,2.59,0.40502,0.9143078254067392,0.89397
ArbiterPUF,0,2.6,0.40682,0.9135083401918123,0.89307
ArbiterPUF,0,2.61,0.40862,0.9127046047873321,0.89217
ArbiterPUF,0,2.62,0.4103,0.9119506072151056,0.89133
ArbiterPUF,0,2.63,0.41188,0.9112380949016562,0.89054
ArbiterPUF,0,2.64,0.41334,0.9105767646936749,0.88981
ArbiterPUF,0,2.65,0.4153,0.9096845112455196,0.88883
ArbiterPUF,0,2.66,0.41726,0.9087871546187258,0.88785
ArbiterPUF,0,2.67,0.4188,0.9080784988094366,0.88708
ArbiterPUF,0,2.68,0.4204,0.9073388782588343,0.88628
ArbiterPUF,0,2.69,0.42224,0.9064840773008648,0.88536
ArbiterPUF,0,2.7,0.42376,0.9057745096877036,0.8846
ArbiterPUF,0,2.71,0.42538,0.90501483722644,0.88379
ArbiterPUF,0,2.72,0.42718,0.904166603895543,0.88289
ArbiterPUF,0,2.73,0.42872,0.9034374143237593,0.88212
ArbiterPUF,0,2.74,0.43018,0.9027431348949712,0.88139
ArbiterPUF,0,2.75,0.43162,0.9020555280025727,0.88067
ArbiterPUF,0,2.76,0.43358,0.9011150778896111,0.87969
ArbiterPUF,0,2.77,0.43548,0.9001984056862133,0.87874
ArbiterPUF,0,2.78,0.43728,0.8993254147415163,0.87784
ArbiterPUF,0,2.79,0.43894,0.8985163751429354,0.87701
ArbiterPUF,0,2.8,0.44046,0.8977722363717872,0.87625
ArbiterPUF,0,2.81,0.44194,0.8970446122685315,0.87551
ArbiterPUF,0,2.82,0.44366,0.896195182089259,0.87465
ArbiterPUF,0,2.83,0.44536,0.8953515903822364,0.8738
ArbiterPUF,0,2.84,0.44696,0.8945539438178114,0.873
ArbiterPUF,0,2.85,0.44844,0.8938129370287723,0.87226
ArbiterPUF,0,2.86,0.4498,0.8931293075473451,0.87158
ArbiterPUF,0,2.87,0.45126,0.8923925214836799,0.87085
ArbiterPUF,0,2.88,0.45294,0.8915410009640612,0.87001
ArbiterPUF,0,2.89,0.4545,0.8907467372940524,0.86923
ArbiterPUF,0,2.9,0.4559,0.890031005077913,0.86853
ArbiterPUF,0,2.91,0.4573,0.8893124928842505,0.86783
ArbiterPUF,0,2.92,0.45854,0.8886737693889698,0.86721
ArbiterPUF,0,2.93,0.46034,0.8877426904233006,0.86631
ArbiterPUF,0,2.94,0.46196,0.8869007601755678,0.8655
ArbiterPUF,0,2.95,0.46366,0.8860132078022314,0.86465
ArbiterPUF,0,2.96,0.4653,0.8851530432642708,0.86383
ArbiterPUF,0,2.97,0.46694,0.8842890004970096,0.86301
ArbiterPUF,0,2.98,0.4687,0.8833574078480352,0.86213
ArbiterPUF,0,2.99,0.47026,0.8825279215979515,0.86135
ArbiterPUF,0,3.0,0.4718,0.8817055971241196,0.86058
ArbiterPUF,5,0.5,0.05752,0.9983443542185232,0.93486
ArbiterPUF,5,0.51,0.05874,0.9982733154802848,0.93547
ArbiterPUF,5,0.52,0.06028,0.998181507342227,0.93624
ArbiterPUF,5,0.53,0.06186,0.9980848362739512,0.93703
ArbiterPUF,5,0.54,0.06342,0.9979869255656608,0.93781
ArbiterPUF,5,0.55,0.06454,0.9979151208394431,0.93837
ArbiterPUF,5,0.56,0.06586,0.9978288733044359,0.93903
ArbiterPUF,5,0.57,0.06722,0.9977381778803497,0.93971
ArbiterPUF,5,0.58,0.06862,0.9976428697685361,0.94041
ArbiterPUF,5,0.59,0.0702,0.9975329367995825,0.9412
ArbiterPUF,5,0.6,0.07186,0.9974147283853391,0.94203
ArbiterPUF,5,0.61,0.0735,0.9972952170746633,0.94285
ArbiterPUF,5,0.62,0.07484,0.9971955547434015,0.94352
ArbiterPUF,5,0.63,0.07612,0.9970986639244886,0.94416
ArbiterPUF,5,0.64,0.07782,0.9969674255460909,0.94501
ArbiterPUF,5,0.65,0.07946,0.9968380552527075,0.94583
ArbiterPUF,5,0.66,0.0808,0.9967303346442304,0.9465
ArbiterPUF,5,0.67,0.08216,0.9966191521338532,0.94718
ArbiterPUF,5,0.68,0.08368,0.9964926781467086,0.94794
ArbiterPUF,5,0.69,0.08522,0.9963621588559051,0.94871
ArbiterPUF,5,0.7,0.0867,0.9962344653744922,0.94945
ArbiterPUF,5,0.71,0.0884,0.9960850566091229,0.9503
ArbiterPUF,5,0.72,0.08992,0.9959489914649243,0.95106
ArbiterPUF,5,0.73,0.09124,0.9958289322971091,0.95172
ArbiterPUF,5,0.74,0.09286,0.9956791754375504,0.95253
ArbiterPUF,5,0.75,0.09432,0.9955419316131291,0.95326
ArbiterPUF,5,0.76,0.09578,0.9954025274229517,0.95399
ArbiterPUF,5,0.77,0.09752,0.9952335653503652,0.95486
ArbiterPUF,5,0.78,0.0988,0.9951073107961774,0.9555
ArbiterPUF,5,0.79,0.10044,0.9949431171680119,0.95632
ArbiterPUF,5,0.8,0.10202,0.9947823478530368,0.95711
ArbiterPUF,5,0.81,0.10356,0.994623208255267,0.95788
ArbiterPUF,5,0.82,0.10502,0.9944701099580622,0.95861
ArbiterPUF,5,0.83,0.10666,0.9942955518355695,0.95943
ArbiterPUF,5,0.84,0.10852,0.994094265952681,0.96036
ArbiterPUF,5,0.85,0.11034,0.993893899971219,0.96127
ArbiterPUF,5,0.86,0.11204,0.9937036974873346,0.96212
ArbiterPUF,5,0.87,0.11348,0.9935402808140191,0.96284
ArbiterPUF,5,0.88,0.11488,0.9933793764720505,0.96354
ArbiterPUF,5,0.89,0.1162,0.9932258353466246,0.9642
ArbiterPUF,5,0.9,0.11786,0.9930302212923835,0.96503
ArbiterPUF,5,0.91,0.11948,0.992836607705417,0.96584
ArbiterPUF,5,0.92,0.1213,0.9926158924780523,0.96675
ArbiterPUF,5,0.93,0.1229,0.9924190596718706,0.96755
ArbiterPUF,5,0.94,0.12466,0.9921995184437451,0.96843
ArbiterPUF,5,0.95,0.12592,0.9920403991773723,0.96906
ArbiterPUF,5,0.96,0.12788,0.9917896478588593,0.97004
ArbiterPUF,5,0.97,0.12934,0.9916003047599372,0.97077
ArbiterPUF,5,0.98,0.13096,0.9913876529390507,0.97158
ArbiterPUF,5,0.99,0.13268,0.9911589265097701,0.97244
ArbiterPUF,5,1.0,0.13406,0.9909732167924621,0.97313
ArbiterPUF,5,1.01,0.13578,0.9907390128585832,0.97399
ArbiterPUF,5,1.02,0.1374,0.9905156434908033,0.9748
ArbiterPUF,5,1.03,0.13886,0.9903120217386033,0.97553
ArbiterPUF,5,1.04,0.14028,0.9901118732749346,0.97624
ArbiterPUF,5,1.05,0.14188,0.9898838647033299,0.97704
ArbiterPUF,5,1.06,0.14368,0.9896242001891424,0.97794
ArbiterPUF,5,1.07,0.14536,0.9893788305800766,0.97878
ArbiterPUF,5,1.08,0.14662,0.9891928909975043,0.97941
ArbiterPUF,5,1.09,0.14842,0.9889244175365476,0.98031
ArbiterPUF,5,1.1,0.14982,0.9887132888760016,0.98101
ArbiterPUF,5,1.11,0.15146,0.9884633874858493,0.98183
ArbiterPUF,5,1.12,0.15314,0.9882045033291441,0.98269
ArbiterPUF,5,1.13,0.1544,0.9880084210167442,0.98332
ArbiterPUF,5,1.14,0.15602,0.9877538962717384,0.98413
ArbiterPUF,5,1.15,0.1578,0.9874710932477976,0.98502
ArbiterPUF,5,1.16,0.15938,0.9872173092080588,0.98581
ArbiterPUF,5,1.17,0.16078,0.9869902692529445,0.98651
ArbiterPUF,5,1.18,0.16244,0.9867184230569529,0.98734
ArbiterPUF,5,1.19,0.16376,0.9865002090217723,0.988
ArbiterPUF,5,1.2,0.16516,0.986266786625201,0.9887
ArbiterPUF,5,1.21,0.16672,0.9860042807209309,0.98948
ArbiterPUF,5,1.22,0.16848,0.9857050723213308,0.99036
ArbiterPUF,5,1.23,0.16982,0.9854750974022632,0.99103
ArbiterPUF,5,1.24,0.1711,0.985253667843972,0.99167
ArbiterPUF,5,1.25,0.1724,0.9850270250099742,0.99232
ArbiterPUF,5,1.26,0.17402,0.984742118323371,0.99313
ArbiterPUF,5,1.27,0.17504,0.9845613228235204,0.99364
ArbiterPUF,5,1.28,0.17642,0.9843149819036587,0.99433
ArbiterPUF,5,1.29,0.17798,0.9840341048967765,0.99511
ArbiterPUF,5,1.3,0.17982,0.9836995311577617,0.99603
ArbiterPUF,5,1.31,0.18124,0.9834388961191233,0.99674
ArbiterPUF,5,1.32,0.183,0.9831129131488408,0.99762
ArbiterPUF,5,1.33,0.1848,0.9827761494867485,0.99852
ArbiterPUF,5,1.34,0.18646,0.9824625531795094,0.99935
ArbiterPUF,5,1.35,0.18776,0.9822149369664461,1.0
ArbiterPUF,5,1.36,0.18926,0.981927009711007,0.99925
ArbiterPUF,5,1.37,0.19102,0.9815861447677426,0.99837
ArbiterPUF,5,1.38,0.19282,0.9812341451457953,0.99747
ArbiterPUF,5,1.39,0.1946,0.9808826841167093,0.99658
ArbiterPUF,5,1.4,0.19622,0.9805598969976286,0.99577
ArbiterPUF,5,1.41,0.19804,0.9801939391773445,0.99486
ArbiterPUF,5,1.42,0.19942,0.9799141103178379,0.99417
ArbiterPUF,5,1.43,0.201,0.9795912412838326,0.99338
ArbiterPUF,5,1.44,0.20274,0.9792326038281202,0.99251
ArbiterPUF,5,1.45,0.20462,0.9788414864522242,0.99157
ArbiterPUF,5,1.46,0.20626,0.9784972214574755,0.99075
ArbiterPUF,5,1.47,0.20786,0.97815858652879,0.98995
ArbiterPUF,5,1.48,0.20954,0.9778000758846361,0.98911
ArbiterPUF,5,1.49,0.21144,0.9773909792912967,0.98816
ArbiterPUF,5,1.5,0.21318,0.9770129413677182,0.98729
ArbiterPUF,5,1.51,0.21494,0.976627255609836,0.98641
ArbiterPUF,5,1.52,0.2167,0.9762382444874816,0.98553
ArbiterPUF,5,1.53,0.21818,0.975908544690536,0.98479
ArbiterPUF,5,1.54,0.21964,0.9755809912047284,0.98406
ArbiterPUF,5,1.55,0.22134,0.975196700363573,0.98321
ArbiterPUF,5,1.56,0.22316,0.9747818291289594,0.9823
ArbiterPUF,5,1.57,0.225,0.974358763495254,0.98138
ArbiterPUF,5,1.58,0.22668,0.973969289864932,0.98054
ArbiterPUF,5,1.59,0.22824,0.9736049005628516,0.97976
ArbiterPUF,5,1.6,0.22966,0.9732709203505466,0.97905
ArbiterPUF,5,1.61,0.23144,0.9728491796779191,0.97816
ArbiterPUF,5,1.62,0.23324,0.9724192009622188,0.97726
ArbiterPUF,5,1.63,0.23496,0.97200504031615,0.9764
ArbiterPUF,5,1.64,0.23662,0.9716022723316367,0.97557
ArbiterPUF,5,1.65,0.23852,0.9711375853091054,0.97462
ArbiterPUF,5,1.66,0.24068,0.9706045217285978,0.97354
ArbiterPUF,5,1.67,0.24216,0.9702363291487286,0.9728
ArbiterPUF,5,1.68,0.24372,0.9698456380270007,0.97202
ArbiterPUF,5,1.69,0.24524,0.969462398651954,0.97124
ArbiterPUF,5,1.7,0.24676,0.9690766235958849,0.97048
ArbiterPUF,5,1.71,0.24838,0.9686626737931013,0.96967
ArbiterPUF,5,1.72,0.25008,0.9682251771153236,0.96882
ArbiterPUF,5,1.73,0.2516,0.9678313076151238,0.96806
ArbiterPUF,5,1.74,0.25306,0.9674505860249402,0.96733
ArbiterPUF,5,1.75,0.25474,0.9670095823723776,0.96649
ArbiterPUF,5,1.76,0.25626,0.9666078896843332,0.96573
ArbiterPUF,5,1.77,0.2579,0.9661716151905932,0.96491
ArbiterPUF,5,1.78,0.25932,0.9657914565784893,0.9642
ArbiterPUF,5,1.79,0.26128,0.9652630530585949,0.96322
ArbiterPUF,5,1.8,0.26302,0.9647903811709568,0.96235
ArbiterPUF,5,1.81,0.26462,0.964352765122805,0.96155
ArbiterPUF,5,1.82,0.26608,0.9639509497894589,0.96082
ArbiterPUF,5,1.83,0.26782,0.9634689655614237,0.95995
ArbiterPUF,5,1.84,0.2695,0.963000389408021,0.95911
ArbiterPUF,5,1.85,0.2711,0.9625511882492277,0.95831
ArbiterPUF,5,1.86,0.27264,0.9621161210581599,0.95754
ArbiterPUF,5,1.87,0.2745,0.9615870995390899,0.95661
ArbiterPUF,5,1.88,0.27626,0.9610829373160259,0.95573
ArbiterPUF,5,1.89,0.27798,0.9605868620796351,0.95487
ArbiterPUF,5,1.9,0.27964,0.9601049267658198,0.95404
ArbiterPUF,5,1.91,0.28164,0.9595201459062753,0.95304
ArbiterPUF,5,1.92,0.2837,0.9589130878239175,0.95201
ArbiterPUF,5,1.93,0.28518,0.9584739785721884,0.95127
ArbiterPUF,5,1.94,0.28676,0.9580024542766058,0.95048
ArbiterPUF,5,1.95,0.28808,0.9576063458436354,0.94982
ArbiterPUF,5,1.96,0.28948,0.9571840625501451,0.94912
ArbiterPUF,5,1.97,0.29114,0.9566804588785117,0.94829
ArbiterPUF,5,1.98,0.29258,0.9562410488992824,0.94757
ArbiterPUF,5,1.99,0.29446,0.9556638051114001,0.94663
ArbiterPUF,5,2.0,0.29612,0.9551507449612339,0.9458
ArbiterPUF,5,2.01,0.29778,0.954634522526815,0.94497
ArbiterPUF,5,2.02,0.29942,0.9541214092556564,0.94415
ArbiterPUF,5,2.03,0.30116,0.9535736229573466,0.94328
ArbiterPUF,5,2.04,0.30266,0.9530985911226603,0.94253
ArbiterPUF,5,2.05,0.30446,0.9525251221883861,0.94163
ArbiterPUF,5,2.06,0.30622,0.9519607720909513,0.94075
ArbiterPUF,5,2.07,0.3081,0.9513539772345517,0.93981
ArbiterPUF,5,2.08,0.30936,0.9509449986197941,0.93918
ArbiterPUF,5,2.09,0.31054,0.9505603128681523,0.93859
ArbiterPUF,5,2.1,0.31194,0.9501018031769016,0.93789
