PUF,Temperature,Vdd,Bias,Std,Reliability
LightweightSecurePUF,0,0.92,-0.00602,0.9999818796358261,0.94534
LightweightSecurePUF,0,0.93,-0.00574,0.999983526064305,0.94658
LightweightSecurePUF,0,0.94,-0.00546,0.999985094088907,0.9478
LightweightSecurePUF,0,0.95,-0.00512,0.9999868927140995,0.94923
LightweightSecurePUF,0,0.96,-0.00494,0.9999877981255573,0.95054
LightweightSecurePUF,0,0.97,-0.00452,0.9999897847478245,0.95179
LightweightSecurePUF,0,0.98,-0.0046,0.9999894199440309,0.95301
LightweightSecurePUF,0,0.99,-0.00462,0.9999893277430515,0.95406
LightweightSecurePUF,0,1.0,-0.00414,0.999991430163279,0.95522
LightweightSecurePUF,0,1.01,-0.00462,0.9999893277430515,0.9565
LightweightSecurePUF,0,1.02,-0.0048,0.9999884799336438,0.95777
LightweightSecurePUF,0,1.03,-0.00512,0.9999868927140996,0.95901
LightweightSecurePUF,0,1.04,-0.00502,0.9999873997206163,0.96028
LightweightSecurePUF,0,1.05,-0.00486,0.9999881901302634,0.96146
LightweightSecurePUF,0,1.06,-0.00486,0.9999881901302636,0.96254
LightweightSecurePUF,0,1.07,-0.0052,0.9999864799086037,0.96393
LightweightSecurePUF,0,1.08,-0.0053,0.9999859549013678,0.96508
LightweightSecurePUF,0,1.09,-0.0052,0.9999864799086036,0.96617
LightweightSecurePUF,0,1.1,-0.00516,0.9999866871113835,0.96745
LightweightSecurePUF,0,1.11,-0.00522,0.9999863757071892,0.96866
LightweightSecurePUF,0,1.12,-0.00506,0.9999871981180559,0.9698
LightweightSecurePUF,0,1.13,-0.0049,0.999987994927939,0.97106
LightweightSecurePUF,0,1.14,-0.00462,0.9999893277430515,0.9724
LightweightSecurePUF,0,1.15,-0.00438,0.9999904077539944,0.97364
LightweightSecurePUF,0,1.16,-0.0044,0.9999903199531486,0.97477
LightweightSecurePUF,0,1.17,-0.0048,0.999988479933644,0.97609
LightweightSecurePUF,0,1.18,-0.00518,0.9999865837100015,0.97738
LightweightSecurePUF,0,1.19,-0.00536,0.9999856350968247,0.97865
LightweightSecurePUF,0,1.2,-0.00548,0.9999849846872704,0.97983
LightweightSecurePUF,0,1.21,-0.00528,0.9999860607028478,0.98117
LightweightSecurePUF,0,1.22,-0.00528,0.9999860607028479,0.98233
LightweightSecurePUF,0,1.23,-0.00536,0.9999856350968247,0.98367
LightweightSecurePUF,0,1.24,-0.00494,0.9999877981255573,0.98508
LightweightSecurePUF,0,1.25,-0.00504,0.9999872991193439,0.98637
LightweightSecurePUF,0,1.26,-0.00504,0.9999872991193439,0.98797
LightweightSecurePUF,0,1.27,-0.00524,0.9999862711057587,0.98915
LightweightSecurePUF,0,1.28,-0.0052,0.9999864799086036,0.99033
LightweightSecurePUF,0,1.29,-0.00546,0.999985094088907,0.99178
LightweightSecurePUF,0,1.3,-0.0054,0.9999854198937103,0.99307
LightweightSecurePUF,0,1.31,-0.00536,0.9999856350968247,0.99443
LightweightSecurePUF,0,1.32,-0.0058,0.9999831798585413,0.99577
LightweightSecurePUF,0,1.33,-0.0059,0.9999825948485304,0.9971
LightweightSecurePUF,0,1.34,-0.00616,0.9999810270200129,0.99849
LightweightSecurePUF,0,1.35,-0.00598,0.9999821196401463,1.0
LightweightSecurePUF,0,1.36,-0.00582,0.9999830636565801,0.9986
LightweightSecurePUF,0,1.37,-0.00554,0.9999846540822515,0.99726
LightweightSecurePUF,0,1.38,-0.00558,0.9999844316788138,0.9958
LightweightSecurePUF,0,1.39,-0.0056,0.9999843198770669,0.99453
LightweightSecurePUF,0,1.4,-0.00582,0.99998306365658,0.99328
LightweightSecurePUF,0,1.41,-0.00558,0.9999844316788137,0.99188
LightweightSecurePUF,0,1.42,-0.0057,0.9999837548680479,0.99028
LightweightSecurePUF,0,1.43,-0.00548,0.9999849846872704,0.98871
LightweightSecurePUF,0,1.44,-0.00596,0.9999822390422741,0.98737
LightweightSecurePUF,0,1.45,-0.00566,0.999983982071713,0.98584
LightweightSecurePUF,0,1.46,-0.00556,0.9999845430805417,0.98465
LightweightSecurePUF,0,1.47,-0.00512,0.9999868927140996,0.98335
LightweightSecurePUF,0,1.48,-0.00452,0.9999897847478244,0.98207
LightweightSecurePUF,0,1.49,-0.00488,0.9999880927291087,0.98065
LightweightSecurePUF,0,1.5,-0.0051,0.999986994915434,0.97924
LightweightSecurePUF,0,1.51,-0.00526,0.9999861661043117,0.97788
LightweightSecurePUF,0,1.52,-0.00508,0.9999870967167526,0.97641
LightweightSecurePUF,0,1.53,-0.0049,0.999987994927939,0.97502
LightweightSecurePUF,0,1.54,-0.00446,0.9999900541505399,0.97364
LightweightSecurePUF,0,1.55,-0.00486,0.9999881901302636,0.9722
LightweightSecurePUF,0,1.56,-0.00512,0.9999868927140995,0.97101
LightweightSecurePUF,0,1.57,-0.00526,0.9999861661043117,0.96978
LightweightSecurePUF,0,1.58,-0.00524,0.9999862711057588,0.96831
LightweightSecurePUF,0,1.59,-0.00506,0.999987198118056,0.9672
LightweightSecurePUF,0,1.6,-0.00516,0.9999866871113835,0.96573
LightweightSecurePUF,0,1.61,-0.00498,0.9999875997231167,0.96426
LightweightSecurePUF,0,1.62,-0.00506,0.9999871981180559,0.96264
LightweightSecurePUF,0,1.63,-0.00502,0.9999873997206163,0.96128
LightweightSecurePUF,0,1.64,-0.00492,0.9999878967267554,0.95997
LightweightSecurePUF,0,1.65,-0.00436,0.9999904951548289,0.95867
LightweightSecurePUF,0,1.66,-0.00448,0.9999899647496469,0.95733
LightweightSecurePUF,0,1.67,-0.00422,0.9999910957603572,0.95598
LightweightSecurePUF,0,1.68,-0.0043,0.9999907549572647,0.95468
LightweightSecurePUF,0,1.69,-0.00442,0.9999902317522906,0.9533
LightweightSecurePUF,0,1.7,-0.00446,0.9999900541505401,0.9519
LightweightSecurePUF,0,1.71,-0.004,0.9999919999679996,0.95027
LightweightSecurePUF,0,1.72,-0.00392,0.9999923167704838,0.94887
LightweightSecurePUF,0,1.73,-0.00416,0.9999913471625642,0.94743
LightweightSecurePUF,0,1.74,-0.00426,0.9999909261588326,0.94616
LightweightSecurePUF,0,1.75,-0.0044,0.9999903199531485,0.94497
LightweightSecurePUF,0,1.76,-0.0045,0.9999898749487416,0.94358
LightweightSecurePUF,0,1.77,-0.00464,0.999989235142059,0.94209
LightweightSecurePUF,0,1.78,-0.00468,0.9999890487400349,0.94073
LightweightSecurePUF,0,1.79,-0.004,0.9999919999679996,0.93937
LightweightSecurePUF,0,1.8,-0.00386,0.9999925501722501,0.93824
LightweightSecurePUF,0,1.81,-0.00396,0.9999921591692607,0.93711
LightweightSecurePUF,0,1.82,-0.00412,0.9999915127639835,0.93585
LightweightSecurePUF,0,1.83,-0.0043,0.9999907549572646,0.9345
LightweightSecurePUF,0,1.84,-0.00416,0.9999913471625642,0.93331
LightweightSecurePUF,0,1.85,-0.00428,0.9999908407580541,0.93217
LightweightSecurePUF,0,1.86,-0.00426,0.9999909261588327,0.93084
LightweightSecurePUF,0,1.87,-0.00416,0.9999913471625642,0.92955
LightweightSecurePUF,0,1.88,-0.00402,0.9999919197673548,0.9283
LightweightSecurePUF,0,1.89,-0.00422,0.9999910957603572,0.92724
LightweightSecurePUF,0,1.9,-0.0043,0.9999907549572647,0.9258
LightweightSecurePUF,0,1.91,-0.0045,0.9999898749487417,0.92432
LightweightSecurePUF,0,1.92,-0.00438,0.9999904077539944,0.92332
LightweightSecurePUF,0,1.93,-0.0047,0.9999889549390032,0.92178
LightweightSecurePUF,0,1.94,-0.00382,0.9999927037733825,0.9206
LightweightSecurePUF,0,1.95,-0.0039,0.9999923949710818,0.91928
LightweightSecurePUF,0,1.96,-0.00386,0.99999255017225,0.91792
LightweightSecurePUF,0,1.97,-0.00424,0.9999910111596004,0.91667
LightweightSecurePUF,0,1.98,-0.00386,0.9999925501722501,0.91526
LightweightSecurePUF,0,1.99,-0.0037,0.9999931549765728,0.91396
LightweightSecurePUF,0,2.0,-0.00404,0.9999918391667005,0.91269
LightweightSecurePUF,0,2.01,-0.00428,0.9999908407580541,0.91145
LightweightSecurePUF,0,2.02,-0.0046,0.999989419944031,0.91031
LightweightSecurePUF,0,2.03,-0.0045,0.9999898749487417,0.90916
LightweightSecurePUF,0,2.04,-0.00458,0.9999895117449983,0.90794
LightweightSecurePUF,0,2.05,-0.00446,0.9999900541505401,0.90658
LightweightSecurePUF,0,2.06,-0.00446,0.9999900541505401,0.90534
LightweightSecurePUF,0,2.07,-0.0046,0.999989419944031,0.90401
LightweightSecurePUF,0,2.08,-0.0047,0.9999889549390032,0.90288
LightweightSecurePUF,0,2.09,-0.00484,0.9999882871314044,0.90147
LightweightSecurePUF,0,2.1,-0.0046,0.999989419944031,0.90029
LightweightSecurePUF,0,2.11,-0.00486,0.9999881901302636,0.89906
LightweightSecurePUF,0,2.12,-0.0053,0.9999859549013678,0.89804
LightweightSecurePUF,0,2.13,-0.00514,0.9999867901127493,0.89664
LightweightSecurePUF,0,2.14,-0.00514,0.9999867901127493,0.89528
LightweightSecurePUF,0,2.15,-0.00516,0.9999866871113835,0.89411
LightweightSecurePUF,0,2.16,-0.00502,0.9999873997206163,0.89286
LightweightSecurePUF,0,2.17,-0.00498,0.9999875997231168,0.89162
LightweightSecurePUF,0,2.18,-0.00518,0.9999865837100015,0.89046
LightweightSecurePUF,0,2.19,-0.0051,0.999986994915434,0.8893
LightweightSecurePUF,0,2.2,-0.00554,0.9999846540822513,0.88812
LightweightSecurePUF,0,2.21,-0.00556,0.9999845430805417,0.88697
LightweightSecurePUF,0,2.22,-0.00536,0.9999856350968247,0.88581
LightweightSecurePUF,0,2.23,-0.00508,0.9999870967167526,0.88445
LightweightSecurePUF,0,2.24,-0.00512,0.9999868927140995,0.88307
LightweightSecurePUF,0,2.25,-0.00492,0.9999878967267554,0.88165
LightweightSecurePUF,0,2.26,-0.00468,0.9999890487400349,0.88027
LightweightSecurePUF,0,2.27,-0.0046,0.9999894199440309,0.87893
LightweightSecurePUF,0,2.28,-0.00448,0.9999899647496469,0.87763
LightweightSecurePUF,0,2.29,-0.00446,0.99999005415054,0.87652
LightweightSecurePUF,0,2.3,-0.00434,0.9999905821556522,0.87556
LightweightSecurePUF,0,2.31,-0.00418,0.9999912637618391,0.87452
LightweightSecurePUF,0,2.32,-0.00406,0.999991758166036,0.87324
LightweightSecurePUF,0,2.33,-0.0042,0.9999911799611034,0.87195
LightweightSecurePUF,0,2.34,-0.0041,0.9999915949646776,0.8706
LightweightSecurePUF,0,2.35,-0.0043,0.9999907549572646,0.86938
LightweightSecurePUF,0,2.36,-0.0048,0.9999884799336439,0.86805
LightweightSecurePUF,0,2.37,-0.00422,0.9999910957603572,0.86686
LightweightSecurePUF,0,2.38,-0.00418,0.999991263761839,0.8657
LightweightSecurePUF,0,2.39,-0.00404,0.9999918391667003,0.86435
LightweightSecurePUF,0,2.4,-0.00402,0.9999919197673547,0.86316
LightweightSecurePUF,0,2.41,-0.00392,0.9999923167704838,0.86181
LightweightSecurePUF,0,2.42,-0.00396,0.9999921591692607,0.86047
LightweightSecurePUF,0,2.43,-0.0039,0.9999923949710817,0.85922
LightweightSecurePUF,0,2.44,-0.00386,0.99999255017225,0.85812
LightweightSecurePUF,0,2.45,-0.0039,0.9999923949710818,0.85696
LightweightSecurePUF,0,2.46,-0.00352,0.9999938047808097,0.85589
LightweightSecurePUF,0,2.47,-0.00336,0.9999943551840679,0.85451
LightweightSecurePUF,0,2.48,-0.0033,0.999994554985176,0.85324
LightweightSecurePUF,0,2.49,-0.00336,0.9999943551840681,0.85213
LightweightSecurePUF,0,2.5,-0.0038,0.9999927799739354,0.85101
LightweightSecurePUF,0,2.51,-0.0038,0.9999927799739354,0.84993
LightweightSecurePUF,0,2.52,-0.00358,0.9999935917794673,0.84906
LightweightSecurePUF,0,2.53,-0.00382,0.9999927037733822,0.84792
LightweightSecurePUF,0,2.54,-0.00394,0.9999922381698769,0.84684
LightweightSecurePUF,0,2.55,-0.00382,0.9999927037733825,0.84564
LightweightSecurePUF,0,2.56,-0.00396,0.9999921591692607,0.84457
LightweightSecurePUF,0,2.57,-0.0036,0.9999935199790047,0.84321
LightweightSecurePUF,0,2.58,-0.00378,0.9999928557744799,0.84206
LightweightSecurePUF,0,2.59,-0.00342,0.9999941517828991,0.84098
LightweightSecurePUF,0,2.6,-0.0035,0.9999938749812423,0.83978
LightweightSecurePUF,0,2.61,-0.00368,0.9999932287770753,0.83863
LightweightSecurePUF,0,2.62,-0.00402,0.9999919197673548,0.8373
LightweightSecurePUF,0,2.63,-0.00414,0.999991430163279,0.83596
LightweightSecurePUF,0,2.64,-0.00414,0.999991430163279,0.83484
LightweightSecurePUF,0,2.65,-0.00382,0.9999927037733825,0.83386
LightweightSecurePUF,0,2.66,-0.00368,0.9999932287770751,0.83289
LightweightSecurePUF,0,2.67,-0.00386,0.99999255017225,0.83178
LightweightSecurePUF,0,2.68,-0.00432,0.9999906687564641,0.83059
LightweightSecurePUF,0,2.69,-0.00422,0.9999910957603572,0.82962
LightweightSecurePUF,0,2.7,-0.00426,0.9999909261588326,0.82858
LightweightSecurePUF,0,2.71,-0.00368,0.9999932287770752,0.82745
LightweightSecurePUF,0,2.72,-0.00324,0.999994751186225,0.82625
LightweightSecurePUF,0,2.73,-0.00278,0.9999961357925339,0.82524
LightweightSecurePUF,0,2.74,-0.00306,0.9999953181890404,0.82432
LightweightSecurePUF,0,2.75,-0.00296,0.9999956191904044,0.82323
LightweightSecurePUF,0,2.76,-0.00292,0.9999957367909124,0.82207
LightweightSecurePUF,0,2.77,-0.0031,0.9999951949884559,0.82102
LightweightSecurePUF,0,2.78,-0.00264,0.9999965151939281,0.81995
LightweightSecurePUF,0,2.79,-0.00264,0.9999965151939283,0.81897
LightweightSecurePUF,0,2.8,-0.00238,0.9999971677959895,0.81808
LightweightSecurePUF,0,2.81,-0.00242,0.9999970717957127,0.81718
LightweightSecurePUF,0,2.82,-0.00268,0.9999964087935517,0.81583
LightweightSecurePUF,0,2.83,-0.00222,0.9999975357969638,0.81468
LightweightSecurePUF,0,2.84,-0.0025,0.9999968749951169,0.81378
LightweightSecurePUF,0,2.85,-0.00254,0.999996774194797,0.81264
LightweightSecurePUF,0,2.86,-0.00272,0.9999963007931578,0.81175
LightweightSecurePUF,0,2.87,-0.00284,0.9999959671918682,0.81065
LightweightSecurePUF,0,2.88,-0.00292,0.9999957367909125,0.80955
LightweightSecurePUF,0,2.89,-0.00288,0.9999958527914004,0.80843
LightweightSecurePUF,0,2.9,-0.00278,0.9999961357925339,0.80726
LightweightSecurePUF,0,2.91,-0.00318,0.9999949437872173,0.80622
LightweightSecurePUF,0,2.92,-0.00282,0.999996023792095,0.80506
LightweightSecurePUF,0,2.93,-0.00284,0.9999959671918682,0.80403
LightweightSecurePUF,0,2.94,-0.00292,0.9999957367909124,0.80299
LightweightSecurePUF,0,2.95,-0.00298,0.9999955597901421,0.802
LightweightSecurePUF,0,2.96,-0.0033,0.999994554985176,0.801
LightweightSecurePUF,0,2.97,-0.00354,0.9999937341803696,0.80002
LightweightSecurePUF,0,2.98,-0.00382,0.9999927037733825,0.79882
LightweightSecurePUF,0,2.99,-0.0038,0.9999927799739354,0.79783
LightweightSecurePUF,0,3.0,-0.00336,0.9999943551840681,0.79669
LightweightSecurePUF,5,0.5,-0.00446,0.99999005415054,0.90145
LightweightSecurePUF,5,0.51,-0.00432,0.9999906687564641,0.90242
LightweightSecurePUF,5,0.52,-0.00434,0.9999905821556523,0.90331
LightweightSecurePUF,5,0.53,-0.00464,0.9999892351420588,0.90432
LightweightSecurePUF,5,0.54,-0.00468,0.9999890487400349,0.90538
LightweightSecurePUF,5,0.55,-0.00442,0.9999902317522907,0.90637
LightweightSecurePUF,5,0.56,-0.00474,0.9999887661369004,0.90729
LightweightSecurePUF,5,0.57,-0.005,0.9999874999218737,0.90846
LightweightSecurePUF,5,0.58,-0.00514,0.9999867901127493,0.90937
LightweightSecurePUF,5,0.59,-0.00532,0.9999858486998702,0.91042
LightweightSecurePUF,5,0.6,-0.0053,0.9999859549013678,0.91153
LightweightSecurePUF,5,0.61,-0.0054,0.9999854198937105,0.91264
LightweightSecurePUF,5,0.62,-0.00548,0.9999849846872703,0.9136
LightweightSecurePUF,5,0.63,-0.0054,0.9999854198937104,0.91468
LightweightSecurePUF,5,0.64,-0.00502,0.9999873997206163,0.91571
LightweightSecurePUF,5,0.65,-0.00534,0.9999857420983559,0.91687
LightweightSecurePUF,5,0.66,-0.00544,0.9999852030905259,0.91796
LightweightSecurePUF,5,0.67,-0.00558,0.9999844316788138,0.91889
LightweightSecurePUF,5,0.68,-0.00564,0.9999840950735167,0.91996
LightweightSecurePUF,5,0.69,-0.00552,0.9999847646839427,0.9212
LightweightSecurePUF,5,0.7,-0.00526,0.9999861661043117,0.92237
LightweightSecurePUF,5,0.71,-0.0055,0.9999848748856156,0.92339
LightweightSecurePUF,5,0.72,-0.00542,0.9999853116921268,0.92453
LightweightSecurePUF,5,0.73,-0.00534,0.9999857420983559,0.92575
LightweightSecurePUF,5,0.74,-0.0054,0.9999854198937104,0.9269
LightweightSecurePUF,5,0.75,-0.00542,0.9999853116921268,0.92791
LightweightSecurePUF,5,0.76,-0.00526,0.9999861661043118,0.92911
LightweightSecurePUF,5,0.77,-0.00528,0.9999860607028479,0.93032
LightweightSecurePUF,5,0.78,-0.00518,0.9999865837100015,0.93121
LightweightSecurePUF,5,0.79,-0.00548,0.9999849846872703,0.93212
LightweightSecurePUF,5,0.8,-0.00568,0.99998386866989,0.93324
LightweightSecurePUF,5,0.81,-0.00556,0.9999845430805419,0.93448
LightweightSecurePUF,5,0.82,-0.00546,0.999985094088907,0.93557
LightweightSecurePUF,5,0.83,-0.00542,0.9999853116921269,0.93659
LightweightSecurePUF,5,0.84,-0.00546,0.9999850940889068,0.93783
LightweightSecurePUF,5,0.85,-0.00602,0.9999818796358262,0.93877
LightweightSecurePUF,5,0.86,-0.00596,0.9999822390422741,0.93974
LightweightSecurePUF,5,0.87,-0.00616,0.9999810270200129,0.9409
LightweightSecurePUF,5,0.88,-0.0061,0.9999813948269237,0.94201
LightweightSecurePUF,5,0.89,-0.00592,0.999982476646466,0.94322
LightweightSecurePUF,5,0.9,-0.00638,0.9999796475928898,0.94433
LightweightSecurePUF,5,0.91,-0.00594,0.9999823580443807,0.94555
LightweightSecurePUF,5,0.92,-0.0063,0.9999801548030842,0.94691
LightweightSecurePUF,5,0.93,-0.00616,0.9999810270200129,0.94808
LightweightSecurePUF,5,0.94,-0.006,0.9999819998379968,0.94918
LightweightSecurePUF,5,0.95,-0.00584,0.9999829470545983,0.95034
LightweightSecurePUF,5,0.96,-0.00554,0.9999846540822512,0.95155
LightweightSecurePUF,5,0.97,-0.00522,0.9999863757071892,0.95289
LightweightSecurePUF,5,0.98,-0.00498,0.9999875997231166,0.95437
LightweightSecurePUF,5,0.99,-0.00448,0.9999899647496467,0.95552
LightweightSecurePUF,5,1.0,-0.0047,0.9999889549390033,0.95659
LightweightSecurePUF,5,1.01,-0.00456,0.9999896031459526,0.95766
LightweightSecurePUF,5,1.02,-0.00436,0.9999904951548289,0.9589
LightweightSecurePUF,5,1.03,-0.0047,0.9999889549390032,0.96009
LightweightSecurePUF,5,1.04,-0.00476,0.9999886711358287,0.96142
LightweightSecurePUF,5,1.05,-0.00506,0.9999871981180561,0.96261
LightweightSecurePUF,5,1.06,-0.0053,0.9999859549013678,0.96385
LightweightSecurePUF,5,1.07,-0.00494,0.9999877981255572,0.96499
LightweightSecurePUF,5,1.08,-0.00488,0.9999880927291085,0.96608
LightweightSecurePUF,5,1.09,-0.00498,0.9999875997231166,0.96743
LightweightSecurePUF,5,1.1,-0.00518,0.9999865837100016,0.96863
LightweightSecurePUF,5,1.11,-0.00516,0.9999866871113836,0.96974
LightweightSecurePUF,5,1.12,-0.0051,0.999986994915434,0.97091
LightweightSecurePUF,5,1.13,-0.00512,0.9999868927140995,0.97212
LightweightSecurePUF,5,1.14,-0.00518,0.9999865837100015,0.97329
LightweightSecurePUF,5,1.15,-0.00478,0.9999885757347432,0.97449
LightweightSecurePUF,5,1.16,-0.0049,0.9999879949279391,0.97573
LightweightSecurePUF,5,1.17,-0.00464,0.999989235142059,0.97692
LightweightSecurePUF,5,1.18,-0.00452,0.9999897847478244,0.9782
LightweightSecurePUF,5,1.19,-0.00456,0.9999896031459526,0.97936
LightweightSecurePUF,5,1.2,-0.00496,0.9999876991243444,0.98068
LightweightSecurePUF,5,1.21,-0.00512,0.9999868927140995,0.98194
LightweightSecurePUF,5,1.22,-0.00532,0.9999858486998704,0.98306
LightweightSecurePUF,5,1.23,-0.00538,0.999985527695276,0.98443
LightweightSecurePUF,5,1.24,-0.00516,0.9999866871113837,0.98552
LightweightSecurePUF,5,1.25,-0.00516,0.9999866871113835,0.9868
LightweightSecurePUF,5,1.26,-0.0054,0.9999854198937105,0.98818
LightweightSecurePUF,5,1.27,-0.00482,0.9999883837325311,0.98945
LightweightSecurePUF,5,1.28,-0.005,0.9999874999218737,0.9909
LightweightSecurePUF,5,1.29,-0.005,0.9999874999218737,0.99226
LightweightSecurePUF,5,1.3,-0.00516,0.9999866871113835,0.99342
LightweightSecurePUF,5,1.31,-0.00514,0.9999867901127493,0.99467
LightweightSecurePUF,5,1.32,-0.00546,0.999985094088907,0.99601
LightweightSecurePUF,5,1.33,-0.0054,0.9999854198937104,0.99734
LightweightSecurePUF,5,1.34,-0.00536,0.9999856350968247,0.99868
LightweightSecurePUF,5,1.35,-0.00576,0.9999834110624035,1.0
LightweightSecurePUF,5,1.36,-0.00584,0.9999829470545982,0.99872
LightweightSecurePUF,5,1.37,-0.00614,0.9999811500223392,0.99727
LightweightSecurePUF,5,1.38,-0.00602,0.9999818796358262,0.99587
LightweightSecurePUF,5,1.39,-0.00574,0.9999835260643047,0.99449
LightweightSecurePUF,5,1.4,-0.00572,0.9999836406661862,0.99318
LightweightSecurePUF,5,1.41,-0.0054,0.9999854198937105,0.99188
LightweightSecurePUF,5,1.42,-0.00556,0.9999845430805419,0.99062
LightweightSecurePUF,5,1.43,-0.00574,0.999983526064305,0.98937
LightweightSecurePUF,5,1.44,-0.00572,0.9999836406661862,0.988
LightweightSecurePUF,5,1.45,-0.00566,0.9999839820717131,0.98659
LightweightSecurePUF,5,1.46,-0.00554,0.9999846540822513,0.98497
LightweightSecurePUF,5,1.47,-0.0057,0.999983754868048,0.98365
LightweightSecurePUF,5,1.48,-0.00592,0.9999824766464661,0.9822
LightweightSecurePUF,5,1.49,-0.0055,0.9999848748856156,0.98089
LightweightSecurePUF,5,1.5,-0.00538,0.999985527695276,0.97985
LightweightSecurePUF,5,1.51,-0.00486,0.9999881901302635,0.97853
LightweightSecurePUF,5,1.52,-0.0045,0.9999898749487416,0.97715
LightweightSecurePUF,5,1.53,-0.00484,0.9999882871314043,0.9757
LightweightSecurePUF,5,1.54,-0.0052,0.9999864799086037,0.97444
LightweightSecurePUF,5,1.55,-0.00506,0.999987198118056,0.97307
LightweightSecurePUF,5,1.56,-0.0051,0.9999869949154339,0.97171
LightweightSecurePUF,5,1.57,-0.00456,0.9999896031459528,0.97026
LightweightSecurePUF,5,1.58,-0.00458,0.9999895117449983,0.96895
LightweightSecurePUF,5,1.59,-0.00498,0.9999875997231167,0.96765
LightweightSecurePUF,5,1.6,-0.0052,0.9999864799086036,0.96654
LightweightSecurePUF,5,1.61,-0.00546,0.9999850940889069,0.96515
LightweightSecurePUF,5,1.62,-0.00528,0.9999860607028477,0.96394
LightweightSecurePUF,5,1.63,-0.00518,0.9999865837100015,0.96265
LightweightSecurePUF,5,1.64,-0.0052,0.9999864799086036,0.9612
LightweightSecurePUF,5,1.65,-0.00484,0.9999882871314044,0.9598
LightweightSecurePUF,5,1.66,-0.00498,0.9999875997231168,0.95825
LightweightSecurePUF,5,1.67,-0.00504,0.9999872991193439,0.95702
LightweightSecurePUF,5,1.68,-0.0047,0.9999889549390032,0.95563
LightweightSecurePUF,5,1.69,-0.0043,0.9999907549572646,0.95443
LightweightSecurePUF,5,1.7,-0.0044,0.9999903199531485,0.95312
LightweightSecurePUF,5,1.71,-0.00418,0.9999912637618391,0.95179
LightweightSecurePUF,5,1.72,-0.00438,0.9999904077539944,0.95053
LightweightSecurePUF,5,1.73,-0.0045,0.9999898749487415,0.94923
LightweightSecurePUF,5,1.74,-0.00448,0.9999899647496467,0.94784
LightweightSecurePUF,5,1.75,-0.0039,0.9999923949710818,0.94623
LightweightSecurePUF,5,1.76,-0.00392,0.9999923167704838,0.94486
