PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Feed-Forward Arbiter,LMN Attack,40,2.2,0.541
Feed-Forward Arbiter,LMN Attack,40,2.3,0.541
Feed-Forward Arbiter,LMN Attack,40,2.4,0.542
Feed-Forward Arbiter,LMN Attack,40,2.5,0.5415
Feed-Forward Arbiter,LMN Attack,40,2.6,0.543
Feed-Forward Arbiter,LMN Attack,40,2.7,0.5435
Feed-Forward Arbiter,LMN Attack,40,2.8,0.544
Feed-Forward Arbiter,LMN Attack,40,2.9,0.5435
Feed-Forward Arbiter,LMN Attack,50,0.8,0.539
Feed-Forward Arbiter,LMN Attack,50,0.9,0.5405
Feed-Forward Arbiter,LMN Attack,50,1.0,0.539
Feed-Forward Arbiter,LMN Attack,50,1.1,0.539
Feed-Forward Arbiter,LMN Attack,50,1.2,0.5405
Feed-Forward Arbiter,LMN Attack,50,1.3,0.5415
Feed-Forward Arbiter,LMN Attack,50,1.4,0.542
Feed-Forward Arbiter,LMN Attack,50,1.5,0.541
Feed-Forward Arbiter,LMN Attack,50,1.6,0.5415
Feed-Forward Arbiter,LMN Attack,50,1.7,0.5395
Feed-Forward Arbiter,LMN Attack,50,1.8,0.5395
Feed-Forward Arbiter,LMN Attack,50,1.9,0.5405
Feed-Forward Arbiter,LMN Attack,50,2.0,0.54
Feed-Forward Arbiter,LMN Attack,50,2.1,0.5415
Feed-Forward Arbiter,LMN Attack,50,2.2,0.539
Feed-Forward Arbiter,LMN Attack,50,2.3,0.541
Feed-Forward Arbiter,LMN Attack,50,2.4,0.5415
Feed-Forward Arbiter,LMN Attack,50,2.5,0.5425
Feed-Forward Arbiter,LMN Attack,50,2.6,0.5415
Feed-Forward Arbiter,LMN Attack,50,2.7,0.543
Feed-Forward Arbiter,LMN Attack,50,2.8,0.543
Feed-Forward Arbiter,LMN Attack,50,2.9,0.544
Feed-Forward Arbiter,LMN Attack,60,0.8,0.5385
Feed-Forward Arbiter,LMN Attack,60,0.9,0.5395
Feed-Forward Arbiter,LMN Attack,60,1.0,0.539
Feed-Forward Arbiter,LMN Attack,60,1.1,0.5395
Feed-Forward Arbiter,LMN Attack,60,1.2,0.5405
Feed-Forward Arbiter,LMN Attack,60,1.3,0.5415
Feed-Forward Arbiter,LMN Attack,60,1.4,0.5425
Feed-Forward Arbiter,LMN Attack,60,1.5,0.5415
Feed-Forward Arbiter,LMN Attack,60,1.6,0.541
Feed-Forward Arbiter,LMN Attack,60,1.7,0.541
Feed-Forward Arbiter,LMN Attack,60,1.8,0.5395
Feed-Forward Arbiter,LMN Attack,60,1.9,0.5395
Feed-Forward Arbiter,LMN Attack,60,2.0,0.54
Feed-Forward Arbiter,LMN Attack,60,2.1,0.5405
Feed-Forward Arbiter,LMN Attack,60,2.2,0.541
Feed-Forward Arbiter,LMN Attack,60,2.3,0.5395
Feed-Forward Arbiter,LMN Attack,60,2.4,0.541
Feed-Forward Arbiter,LMN Attack,60,2.5,0.5415
Feed-Forward Arbiter,LMN Attack,60,2.6,0.5425
Feed-Forward Arbiter,LMN Attack,60,2.7,0.5415
Feed-Forward Arbiter,LMN Attack,60,2.8,0.543
Feed-Forward Arbiter,LMN Attack,60,2.9,0.5425
Feed-Forward Arbiter,LMN Attack,70,0.8,0.538
Feed-Forward Arbiter,LMN Attack,70,0.9,0.54
Feed-Forward Arbiter,LMN Attack,70,1.0,0.54
Feed-Forward Arbiter,LMN Attack,70,1.1,0.539
Feed-Forward Arbiter,LMN Attack,70,1.2,0.5405
Feed-Forward Arbiter,LMN Attack,70,1.3,0.541
Feed-Forward Arbiter,LMN Attack,70,1.4,0.5415
Feed-Forward Arbiter,LMN Attack,70,1.5,0.5425
Feed-Forward Arbiter,LMN Attack,70,1.6,0.5415
Feed-Forward Arbiter,LMN Attack,70,1.7,0.5415
Feed-Forward Arbiter,LMN Attack,70,1.8,0.5405
Feed-Forward Arbiter,LMN Attack,70,1.9,0.539
Feed-Forward Arbiter,LMN Attack,70,2.0,0.54
Feed-Forward Arbiter,LMN Attack,70,2.1,0.54
Feed-Forward Arbiter,LMN Attack,70,2.2,0.541
Feed-Forward Arbiter,LMN Attack,70,2.3,0.5405
Feed-Forward Arbiter,LMN Attack,70,2.4,0.54
Feed-Forward Arbiter,LMN Attack,70,2.5,0.541
Feed-Forward Arbiter,LMN Attack,70,2.6,0.5415
Feed-Forward Arbiter,LMN Attack,70,2.7,0.542
Feed-Forward Arbiter,LMN Attack,70,2.8,0.5415
Feed-Forward Arbiter,LMN Attack,70,2.9,0.543
Feed-Forward Arbiter,LMN Attack,80,0.8,0.538
Feed-Forward Arbiter,LMN Attack,80,0.9,0.539
Feed-Forward Arbiter,LMN Attack,80,1.0,0.54
Feed-Forward Arbiter,LMN Attack,80,1.1,0.539
Feed-Forward Arbiter,LMN Attack,80,1.2,0.5395
Feed-Forward Arbiter,LMN Attack,80,1.3,0.5405
Feed-Forward Arbiter,LMN Attack,80,1.4,0.5415
Feed-Forward Arbiter,LMN Attack,80,1.5,0.5425
Feed-Forward Arbiter,LMN Attack,80,1.6,0.5415
Feed-Forward Arbiter,LMN Attack,80,1.7,0.541
Feed-Forward Arbiter,LMN Attack,80,1.8,0.5415
Feed-Forward Arbiter,LMN Attack,80,1.9,0.5395
Feed-Forward Arbiter,LMN Attack,80,2.0,0.5395
Feed-Forward Arbiter,LMN Attack,80,2.1,0.5405
Feed-Forward Arbiter,LMN Attack,80,2.2,0.54
Feed-Forward Arbiter,LMN Attack,80,2.3,0.5415
Feed-Forward Arbiter,LMN Attack,80,2.4,0.5405
Feed-Forward Arbiter,LMN Attack,80,2.5,0.5405
Feed-Forward Arbiter,LMN Attack,80,2.6,0.541
Feed-Forward Arbiter,LMN Attack,80,2.7,0.5415
Feed-Forward Arbiter,LMN Attack,80,2.8,0.542
Feed-Forward Arbiter,LMN Attack,80,2.9,0.5415
Feed-Forward Arbiter,LMN Attack,90,0.8,0.539
Feed-Forward Arbiter,LMN Attack,90,0.9,0.5385
Feed-Forward Arbiter,LMN Attack,90,1.0,0.5395
Feed-Forward Arbiter,LMN Attack,90,1.1,0.539
Feed-Forward Arbiter,LMN Attack,90,1.2,0.5395
Feed-Forward Arbiter,LMN Attack,90,1.3,0.54
Feed-Forward Arbiter,LMN Attack,90,1.4,0.5415
Feed-Forward Arbiter,LMN Attack,90,1.5,0.5415
Feed-Forward Arbiter,LMN Attack,90,1.6,0.5425
Feed-Forward Arbiter,LMN Attack,90,1.7,0.5415
Feed-Forward Arbiter,LMN Attack,90,1.8,0.541
Feed-Forward Arbiter,LMN Attack,90,1.9,0.541
Feed-Forward Arbiter,LMN Attack,90,2.0,0.5395
Feed-Forward Arbiter,LMN Attack,90,2.1,0.5395
Feed-Forward Arbiter,LMN Attack,90,2.2,0.5405
Feed-Forward Arbiter,LMN Attack,90,2.3,0.54
Feed-Forward Arbiter,LMN Attack,90,2.4,0.5415
Feed-Forward Arbiter,LMN Attack,90,2.5,0.54
Feed-Forward Arbiter,LMN Attack,90,2.6,0.5405
Feed-Forward Arbiter,LMN Attack,90,2.7,0.541
Feed-Forward Arbiter,LMN Attack,90,2.8,0.5415
Feed-Forward Arbiter,LMN Attack,90,2.9,0.542
Feed-Forward Arbiter,LMN Attack,100,0.8,0.5395
Feed-Forward Arbiter,LMN Attack,100,0.9,0.5385
Feed-Forward Arbiter,LMN Attack,100,1.0,0.54
Feed-Forward Arbiter,LMN Attack,100,1.1,0.5405
Feed-Forward Arbiter,LMN Attack,100,1.2,0.539
Feed-Forward Arbiter,LMN Attack,100,1.3,0.539
Feed-Forward Arbiter,LMN Attack,100,1.4,0.5405
Feed-Forward Arbiter,LMN Attack,100,1.5,0.5415
Feed-Forward Arbiter,LMN Attack,100,1.6,0.5425
Feed-Forward Arbiter,LMN Attack,100,1.7,0.5415
Feed-Forward Arbiter,LMN Attack,100,1.8,0.541
Feed-Forward Arbiter,LMN Attack,100,1.9,0.5415
Feed-Forward Arbiter,LMN Attack,100,2.0,0.5405
Feed-Forward Arbiter,LMN Attack,100,2.1,0.5395
Feed-Forward Arbiter,LMN Attack,100,2.2,0.539
Feed-Forward Arbiter,LMN Attack,100,2.3,0.54
Feed-Forward Arbiter,LMN Attack,100,2.4,0.54
Feed-Forward Arbiter,LMN Attack,100,2.5,0.5415
Feed-Forward Arbiter,LMN Attack,100,2.6,0.54
Feed-Forward Arbiter,LMN Attack,100,2.7,0.54
Feed-Forward Arbiter,LMN Attack,100,2.8,0.541
Feed-Forward Arbiter,LMN Attack,100,2.9,0.5415
Feed-Forward Arbiter,LMN Attack,110,0.8,0.5395
Feed-Forward Arbiter,LMN Attack,110,0.9,0.538
Feed-Forward Arbiter,LMN Attack,110,1.0,0.539
Feed-Forward Arbiter,LMN Attack,110,1.1,0.54
Feed-Forward Arbiter,LMN Attack,110,1.2,0.539
Feed-Forward Arbiter,LMN Attack,110,1.3,0.5395
Feed-Forward Arbiter,LMN Attack,110,1.4,0.54
Feed-Forward Arbiter,LMN Attack,110,1.5,0.542
Feed-Forward Arbiter,LMN Attack,110,1.6,0.5415
Feed-Forward Arbiter,LMN Attack,110,1.7,0.5425
Feed-Forward Arbiter,LMN Attack,110,1.8,0.5415
Feed-Forward Arbiter,LMN Attack,110,1.9,0.541
Feed-Forward Arbiter,LMN Attack,110,2.0,0.5415
Feed-Forward Arbiter,LMN Attack,110,2.1,0.5395
Feed-Forward Arbiter,LMN Attack,110,2.2,0.5395
Feed-Forward Arbiter,LMN Attack,110,2.3,0.54
Feed-Forward Arbiter,LMN Attack,110,2.4,0.54
Feed-Forward Arbiter,LMN Attack,110,2.5,0.5405
Feed-Forward Arbiter,LMN Attack,110,2.6,0.5415
Feed-Forward Arbiter,LMN Attack,110,2.7,0.54
Feed-Forward Arbiter,LMN Attack,110,2.8,0.5405
Feed-Forward Arbiter,LMN Attack,110,2.9,0.5405
Feed-Forward Arbiter,LMN Attack,120,0.8,0.5395
Feed-Forward Arbiter,LMN Attack,120,0.9,0.5385
Feed-Forward Arbiter,LMN Attack,120,1.0,0.539
Feed-Forward Arbiter,LMN Attack,120,1.1,0.5395
Feed-Forward Arbiter,LMN Attack,120,1.2,0.54
Feed-Forward Arbiter,LMN Attack,120,1.3,0.539
Feed-Forward Arbiter,LMN Attack,120,1.4,0.539
Feed-Forward Arbiter,LMN Attack,120,1.5,0.5405
Feed-Forward Arbiter,LMN Attack,120,1.6,0.5415
Feed-Forward Arbiter,LMN Attack,120,1.7,0.5425
Feed-Forward Arbiter,LMN Attack,120,1.8,0.542
Feed-Forward Arbiter,LMN Attack,120,1.9,0.5415
Feed-Forward Arbiter,LMN Attack,120,2.0,0.5415
Feed-Forward Arbiter,LMN Attack,120,2.1,0.541
Feed-Forward Arbiter,LMN Attack,120,2.2,0.5395
Feed-Forward Arbiter,LMN Attack,120,2.3,0.5395
Feed-Forward Arbiter,LMN Attack,120,2.4,0.5405
Feed-Forward Arbiter,LMN Attack,120,2.5,0.54
Feed-Forward Arbiter,LMN Attack,120,2.6,0.541
Feed-Forward Arbiter,LMN Attack,120,2.7,0.541
Feed-Forward Arbiter,LMN Attack,120,2.8,0.5395
Feed-Forward Arbiter,LMN Attack,120,2.9,0.541
Feed-Forward Arbiter,LMN Attack,130,0.8,0.54
Feed-Forward Arbiter,LMN Attack,130,0.9,0.539
Feed-Forward Arbiter,LMN Attack,130,1.0,0.5385
Feed-Forward Arbiter,LMN Attack,130,1.1,0.54
Feed-Forward Arbiter,LMN Attack,130,1.2,0.5405
Feed-Forward Arbiter,LMN Attack,130,1.3,0.539
Feed-Forward Arbiter,LMN Attack,130,1.4,0.5395
Feed-Forward Arbiter,LMN Attack,130,1.5,0.5405
Feed-Forward Arbiter,LMN Attack,130,1.6,0.542
Feed-Forward Arbiter,LMN Attack,130,1.7,0.5415
Feed-Forward Arbiter,LMN Attack,130,1.8,0.5425
Feed-Forward Arbiter,LMN Attack,130,1.9,0.5415
Feed-Forward Arbiter,LMN Attack,130,2.0,0.541
Feed-Forward Arbiter,LMN Attack,130,2.1,0.5415
Feed-Forward Arbiter,LMN Attack,130,2.2,0.5405
Feed-Forward Arbiter,LMN Attack,130,2.3,0.5395
Feed-Forward Arbiter,LMN Attack,130,2.4,0.5395
Feed-Forward Arbiter,LMN Attack,130,2.5,0.5405
Feed-Forward Arbiter,LMN Attack,130,2.6,0.54
Feed-Forward Arbiter,LMN Attack,130,2.7,0.541
Feed-Forward Arbiter,LMN Attack,130,2.8,0.5405
Feed-Forward Arbiter,LMN Attack,130,2.9,0.539
Feed-Forward Arbiter,LMN Attack,140,0.8,0.54
Feed-Forward Arbiter,LMN Attack,140,0.9,0.5395
Feed-Forward Arbiter,LMN Attack,140,1.0,0.538
Feed-Forward Arbiter,LMN Attack,140,1.1,0.5395
Feed-Forward Arbiter,LMN Attack,140,1.2,0.5395
Feed-Forward Arbiter,LMN Attack,140,1.3,0.539
Feed-Forward Arbiter,LMN Attack,140,1.4,0.539
Feed-Forward Arbiter,LMN Attack,140,1.5,0.5395
Feed-Forward Arbiter,LMN Attack,140,1.6,0.5405
Feed-Forward Arbiter,LMN Attack,140,1.7,0.5415
Feed-Forward Arbiter,LMN Attack,140,1.8,0.542
Feed-Forward Arbiter,LMN Attack,140,1.9,0.542
Feed-Forward Arbiter,LMN Attack,140,2.0,0.5415
Feed-Forward Arbiter,LMN Attack,140,2.1,0.541
Feed-Forward Arbiter,LMN Attack,140,2.2,0.5415
Feed-Forward Arbiter,LMN Attack,140,2.3,0.5395
Feed-Forward Arbiter,LMN Attack,140,2.4,0.539
Feed-Forward Arbiter,LMN Attack,140,2.5,0.5395
Feed-Forward Arbiter,LMN Attack,140,2.6,0.54
Feed-Forward Arbiter,LMN Attack,140,2.7,0.54
Feed-Forward Arbiter,LMN Attack,140,2.8,0.5415
Feed-Forward Arbiter,LMN Attack,140,2.9,0.5405
