PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Permutation PUF,LMN Attack,40,2.0,0.497
Permutation PUF,LMN Attack,40,2.1,0.4965
Permutation PUF,LMN Attack,40,2.2,0.4935
Permutation PUF,LMN Attack,40,2.3,0.49
Permutation PUF,LMN Attack,40,2.4,0.4865
Permutation PUF,LMN Attack,40,2.5,0.489
Permutation PUF,LMN Attack,40,2.6,0.4925
Permutation PUF,LMN Attack,40,2.7,0.4895
Permutation PUF,LMN Attack,40,2.8,0.494
Permutation PUF,LMN Attack,40,2.9,0.496
Permutation PUF,LMN Attack,50,0.8,0.516
Permutation PUF,LMN Attack,50,0.9,0.511
Permutation PUF,LMN Attack,50,1.0,0.506
Permutation PUF,LMN Attack,50,1.1,0.499
Permutation PUF,LMN Attack,50,1.2,0.497
Permutation PUF,LMN Attack,50,1.3,0.4955
Permutation PUF,LMN Attack,50,1.4,0.496
Permutation PUF,LMN Attack,50,1.5,0.496
Permutation PUF,LMN Attack,50,1.6,0.4995
Permutation PUF,LMN Attack,50,1.7,0.497
Permutation PUF,LMN Attack,50,1.8,0.4995
Permutation PUF,LMN Attack,50,1.9,0.4975
Permutation PUF,LMN Attack,50,2.0,0.496
Permutation PUF,LMN Attack,50,2.1,0.4965
Permutation PUF,LMN Attack,50,2.2,0.494
Permutation PUF,LMN Attack,50,2.3,0.4925
Permutation PUF,LMN Attack,50,2.4,0.4895
Permutation PUF,LMN Attack,50,2.5,0.4865
Permutation PUF,LMN Attack,50,2.6,0.489
Permutation PUF,LMN Attack,50,2.7,0.4915
Permutation PUF,LMN Attack,50,2.8,0.49
Permutation PUF,LMN Attack,50,2.9,0.4945
Permutation PUF,LMN Attack,60,0.8,0.516
Permutation PUF,LMN Attack,60,0.9,0.5115
Permutation PUF,LMN Attack,60,1.0,0.508
Permutation PUF,LMN Attack,60,1.1,0.5015
Permutation PUF,LMN Attack,60,1.2,0.4945
Permutation PUF,LMN Attack,60,1.3,0.4995
Permutation PUF,LMN Attack,60,1.4,0.4955
Permutation PUF,LMN Attack,60,1.5,0.494
Permutation PUF,LMN Attack,60,1.6,0.499
Permutation PUF,LMN Attack,60,1.7,0.502
Permutation PUF,LMN Attack,60,1.8,0.4965
Permutation PUF,LMN Attack,60,1.9,0.4995
Permutation PUF,LMN Attack,60,2.0,0.496
Permutation PUF,LMN Attack,60,2.1,0.495
Permutation PUF,LMN Attack,60,2.2,0.497
Permutation PUF,LMN Attack,60,2.3,0.494
Permutation PUF,LMN Attack,60,2.4,0.4925
Permutation PUF,LMN Attack,60,2.5,0.489
Permutation PUF,LMN Attack,60,2.6,0.487
Permutation PUF,LMN Attack,60,2.7,0.4895
Permutation PUF,LMN Attack,60,2.8,0.4915
Permutation PUF,LMN Attack,60,2.9,0.4895
Permutation PUF,LMN Attack,70,0.8,0.5155
Permutation PUF,LMN Attack,70,0.9,0.5125
Permutation PUF,LMN Attack,70,1.0,0.5095
Permutation PUF,LMN Attack,70,1.1,0.5035
Permutation PUF,LMN Attack,70,1.2,0.4995
Permutation PUF,LMN Attack,70,1.3,0.4965
Permutation PUF,LMN Attack,70,1.4,0.4955
Permutation PUF,LMN Attack,70,1.5,0.496
Permutation PUF,LMN Attack,70,1.6,0.495
Permutation PUF,LMN Attack,70,1.7,0.501
Permutation PUF,LMN Attack,70,1.8,0.5
Permutation PUF,LMN Attack,70,1.9,0.5
Permutation PUF,LMN Attack,70,2.0,0.4995
Permutation PUF,LMN Attack,70,2.1,0.4965
Permutation PUF,LMN Attack,70,2.2,0.497
Permutation PUF,LMN Attack,70,2.3,0.4945
Permutation PUF,LMN Attack,70,2.4,0.493
Permutation PUF,LMN Attack,70,2.5,0.493
Permutation PUF,LMN Attack,70,2.6,0.4885
Permutation PUF,LMN Attack,70,2.7,0.4865
Permutation PUF,LMN Attack,70,2.8,0.4895
Permutation PUF,LMN Attack,70,2.9,0.4915
Permutation PUF,LMN Attack,80,0.8,0.5145
Permutation PUF,LMN Attack,80,0.9,0.516
Permutation PUF,LMN Attack,80,1.0,0.5115
Permutation PUF,LMN Attack,80,1.1,0.505
Permutation PUF,LMN Attack,80,1.2,0.501
Permutation PUF,LMN Attack,80,1.3,0.495
Permutation PUF,LMN Attack,80,1.4,0.4995
Permutation PUF,LMN Attack,80,1.5,0.496
Permutation PUF,LMN Attack,80,1.6,0.4935
Permutation PUF,LMN Attack,80,1.7,0.4965
Permutation PUF,LMN Attack,80,1.8,0.499
Permutation PUF,LMN Attack,80,1.9,0.4965
Permutation PUF,LMN Attack,80,2.0,0.5015
Permutation PUF,LMN Attack,80,2.1,0.4985
Permutation PUF,LMN Attack,80,2.2,0.4955
Permutation PUF,LMN Attack,80,2.3,0.497
Permutation PUF,LMN Attack,80,2.4,0.495
Permutation PUF,LMN Attack,80,2.5,0.4925
Permutation PUF,LMN Attack,80,2.6,0.4925
Permutation PUF,LMN Attack,80,2.7,0.4895
Permutation PUF,LMN Attack,80,2.8,0.486
Permutation PUF,LMN Attack,80,2.9,0.49
Permutation PUF,LMN Attack,90,0.8,0.512
Permutation PUF,LMN Attack,90,0.9,0.517
Permutation PUF,LMN Attack,90,1.0,0.512
Permutation PUF,LMN Attack,90,1.1,0.5085
Permutation PUF,LMN Attack,90,1.2,0.502
Permutation PUF,LMN Attack,90,1.3,0.499
Permutation PUF,LMN Attack,90,1.4,0.497
Permutation PUF,LMN Attack,90,1.5,0.4945
Permutation PUF,LMN Attack,90,1.6,0.496
Permutation PUF,LMN Attack,90,1.7,0.492
Permutation PUF,LMN Attack,90,1.8,0.4985
Permutation PUF,LMN Attack,90,1.9,0.5025
Permutation PUF,LMN Attack,90,2.0,0.496
Permutation PUF,LMN Attack,90,2.1,0.5
Permutation PUF,LMN Attack,90,2.2,0.4975
Permutation PUF,LMN Attack,90,2.3,0.498
Permutation PUF,LMN Attack,90,2.4,0.498
Permutation PUF,LMN Attack,90,2.5,0.4945
Permutation PUF,LMN Attack,90,2.6,0.4935
Permutation PUF,LMN Attack,90,2.7,0.4915
Permutation PUF,LMN Attack,90,2.8,0.49
Permutation PUF,LMN Attack,90,2.9,0.486
Permutation PUF,LMN Attack,100,0.8,0.513
Permutation PUF,LMN Attack,100,0.9,0.515
Permutation PUF,LMN Attack,100,1.0,0.5125
Permutation PUF,LMN Attack,100,1.1,0.5095
Permutation PUF,LMN Attack,100,1.2,0.506
Permutation PUF,LMN Attack,100,1.3,0.5
Permutation PUF,LMN Attack,100,1.4,0.4955
Permutation PUF,LMN Attack,100,1.5,0.4995
Permutation PUF,LMN Attack,100,1.6,0.496
Permutation PUF,LMN Attack,100,1.7,0.496
Permutation PUF,LMN Attack,100,1.8,0.4955
Permutation PUF,LMN Attack,100,1.9,0.5005
Permutation PUF,LMN Attack,100,2.0,0.5005
Permutation PUF,LMN Attack,100,2.1,0.4985
Permutation PUF,LMN Attack,100,2.2,0.498
Permutation PUF,LMN Attack,100,2.3,0.4965
Permutation PUF,LMN Attack,100,2.4,0.4965
Permutation PUF,LMN Attack,100,2.5,0.4965
Permutation PUF,LMN Attack,100,2.6,0.496
Permutation PUF,LMN Attack,100,2.7,0.4935
Permutation PUF,LMN Attack,100,2.8,0.4915
Permutation PUF,LMN Attack,100,2.9,0.489
Permutation PUF,LMN Attack,110,0.8,0.512
Permutation PUF,LMN Attack,110,0.9,0.514
Permutation PUF,LMN Attack,110,1.0,0.516
Permutation PUF,LMN Attack,110,1.1,0.5115
Permutation PUF,LMN Attack,110,1.2,0.508
Permutation PUF,LMN Attack,110,1.3,0.5025
Permutation PUF,LMN Attack,110,1.4,0.4975
Permutation PUF,LMN Attack,110,1.5,0.4975
Permutation PUF,LMN Attack,110,1.6,0.495
Permutation PUF,LMN Attack,110,1.7,0.4965
Permutation PUF,LMN Attack,110,1.8,0.4935
Permutation PUF,LMN Attack,110,1.9,0.499
Permutation PUF,LMN Attack,110,2.0,0.4995
Permutation PUF,LMN Attack,110,2.1,0.498
Permutation PUF,LMN Attack,110,2.2,0.5015
Permutation PUF,LMN Attack,110,2.3,0.499
Permutation PUF,LMN Attack,110,2.4,0.497
Permutation PUF,LMN Attack,110,2.5,0.495
Permutation PUF,LMN Attack,110,2.6,0.4965
Permutation PUF,LMN Attack,110,2.7,0.496
Permutation PUF,LMN Attack,110,2.8,0.4935
Permutation PUF,LMN Attack,110,2.9,0.4915
Permutation PUF,LMN Attack,120,0.8,0.5105
Permutation PUF,LMN Attack,120,0.9,0.514
Permutation PUF,LMN Attack,120,1.0,0.516
Permutation PUF,LMN Attack,120,1.1,0.5125
Permutation PUF,LMN Attack,120,1.2,0.509
Permutation PUF,LMN Attack,120,1.3,0.504
Permutation PUF,LMN Attack,120,1.4,0.4995
Permutation PUF,LMN Attack,120,1.5,0.4965
Permutation PUF,LMN Attack,120,1.6,0.4995
Permutation PUF,LMN Attack,120,1.7,0.4945
Permutation PUF,LMN Attack,120,1.8,0.4955
Permutation PUF,LMN Attack,120,1.9,0.4955
Permutation PUF,LMN Attack,120,2.0,0.5
Permutation PUF,LMN Attack,120,2.1,0.5025
Permutation PUF,LMN Attack,120,2.2,0.4965
Permutation PUF,LMN Attack,120,2.3,0.4995
Permutation PUF,LMN Attack,120,2.4,0.499
Permutation PUF,LMN Attack,120,2.5,0.497
Permutation PUF,LMN Attack,120,2.6,0.496
Permutation PUF,LMN Attack,120,2.7,0.4955
Permutation PUF,LMN Attack,120,2.8,0.4965
Permutation PUF,LMN Attack,120,2.9,0.495
Permutation PUF,LMN Attack,130,0.8,0.511
Permutation PUF,LMN Attack,130,0.9,0.5115
Permutation PUF,LMN Attack,130,1.0,0.5155
Permutation PUF,LMN Attack,130,1.1,0.513
Permutation PUF,LMN Attack,130,1.2,0.5095
Permutation PUF,LMN Attack,130,1.3,0.505
Permutation PUF,LMN Attack,130,1.4,0.5015
Permutation PUF,LMN Attack,130,1.5,0.4975
Permutation PUF,LMN Attack,130,1.6,0.4975
Permutation PUF,LMN Attack,130,1.7,0.496
Permutation PUF,LMN Attack,130,1.8,0.4965
Permutation PUF,LMN Attack,130,1.9,0.4935
Permutation PUF,LMN Attack,130,2.0,0.4955
Permutation PUF,LMN Attack,130,2.1,0.499
Permutation PUF,LMN Attack,130,2.2,0.5005
Permutation PUF,LMN Attack,130,2.3,0.498
Permutation PUF,LMN Attack,130,2.4,0.5
Permutation PUF,LMN Attack,130,2.5,0.498
Permutation PUF,LMN Attack,130,2.6,0.4975
Permutation PUF,LMN Attack,130,2.7,0.4965
Permutation PUF,LMN Attack,130,2.8,0.4955
Permutation PUF,LMN Attack,130,2.9,0.494
Permutation PUF,LMN Attack,140,0.8,0.509
Permutation PUF,LMN Attack,140,0.9,0.5125
Permutation PUF,LMN Attack,140,1.0,0.514
Permutation PUF,LMN Attack,140,1.1,0.5155
Permutation PUF,LMN Attack,140,1.2,0.511
Permutation PUF,LMN Attack,140,1.3,0.5085
Permutation PUF,LMN Attack,140,1.4,0.503
Permutation PUF,LMN Attack,140,1.5,0.499
Permutation PUF,LMN Attack,140,1.6,0.4965
Permutation PUF,LMN Attack,140,1.7,0.4995
Permutation PUF,LMN Attack,140,1.8,0.495
Permutation PUF,LMN Attack,140,1.9,0.496
Permutation PUF,LMN Attack,140,2.0,0.4925
Permutation PUF,LMN Attack,140,2.1,0.499
Permutation PUF,LMN Attack,140,2.2,0.4995
Permutation PUF,LMN Attack,140,2.3,0.4995
Permutation PUF,LMN Attack,140,2.4,0.5005
Permutation PUF,LMN Attack,140,2.5,0.498
Permutation PUF,LMN Attack,140,2.6,0.497
Permutation PUF,LMN Attack,140,2.7,0.4975
Permutation PUF,LMN Attack,140,2.8,0.497
Permutation PUF,LMN Attack,140,2.9,0.4945
