PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
4-XOR Arbiter,LMN Attack,30,2.4,0.486
4-XOR Arbiter,LMN Attack,30,2.5,0.4865
4-XOR Arbiter,LMN Attack,30,2.6,0.488
4-XOR Arbiter,LMN Attack,30,2.7,0.489
4-XOR Arbiter,LMN Attack,30,2.8,0.49
4-XOR Arbiter,LMN Attack,30,2.9,0.49
4-XOR Arbiter,LMN Attack,40,0.8,0.5065
4-XOR Arbiter,LMN Attack,40,0.9,0.5075
4-XOR Arbiter,LMN Attack,40,1.0,0.505
4-XOR Arbiter,LMN Attack,40,1.1,0.503
4-XOR Arbiter,LMN Attack,40,1.2,0.503
4-XOR Arbiter,LMN Attack,40,1.3,0.501
4-XOR Arbiter,LMN Attack,40,1.4,0.4995
4-XOR Arbiter,LMN Attack,40,1.5,0.4975
4-XOR Arbiter,LMN Attack,40,1.6,0.4965
4-XOR Arbiter,LMN Attack,40,1.7,0.4955
4-XOR Arbiter,LMN Attack,40,1.8,0.4945
4-XOR Arbiter,LMN Attack,40,1.9,0.4955
4-XOR Arbiter,LMN Attack,40,2.0,0.4935
4-XOR Arbiter,LMN Attack,40,2.1,0.493
4-XOR Arbiter,LMN Attack,40,2.2,0.4925
4-XOR Arbiter,LMN Attack,40,2.3,0.4915
4-XOR Arbiter,LMN Attack,40,2.4,0.4875
4-XOR Arbiter,LMN Attack,40,2.5,0.486
4-XOR Arbiter,LMN Attack,40,2.6,0.4865
4-XOR Arbiter,LMN Attack,40,2.7,0.487
4-XOR Arbiter,LMN Attack,40,2.8,0.489
4-XOR Arbiter,LMN Attack,40,2.9,0.4895
4-XOR Arbiter,LMN Attack,50,0.8,0.5055
4-XOR Arbiter,LMN Attack,50,0.9,0.5065
4-XOR Arbiter,LMN Attack,50,1.0,0.505
4-XOR Arbiter,LMN Attack,50,1.1,0.503
4-XOR Arbiter,LMN Attack,50,1.2,0.503
4-XOR Arbiter,LMN Attack,50,1.3,0.5025
4-XOR Arbiter,LMN Attack,50,1.4,0.5015
4-XOR Arbiter,LMN Attack,50,1.5,0.499
4-XOR Arbiter,LMN Attack,50,1.6,0.497
4-XOR Arbiter,LMN Attack,50,1.7,0.4935
4-XOR Arbiter,LMN Attack,50,1.8,0.494
4-XOR Arbiter,LMN Attack,50,1.9,0.4945
4-XOR Arbiter,LMN Attack,50,2.0,0.494
4-XOR Arbiter,LMN Attack,50,2.1,0.494
4-XOR Arbiter,LMN Attack,50,2.2,0.4935
4-XOR Arbiter,LMN Attack,50,2.3,0.492
4-XOR Arbiter,LMN Attack,50,2.4,0.491
4-XOR Arbiter,LMN Attack,50,2.5,0.4875
4-XOR Arbiter,LMN Attack,50,2.6,0.486
4-XOR Arbiter,LMN Attack,50,2.7,0.486
4-XOR Arbiter,LMN Attack,50,2.8,0.487
4-XOR Arbiter,LMN Attack,50,2.9,0.4895
4-XOR Arbiter,LMN Attack,60,0.8,0.505
4-XOR Arbiter,LMN Attack,60,0.9,0.5065
4-XOR Arbiter,LMN Attack,60,1.0,0.506
4-XOR Arbiter,LMN Attack,60,1.1,0.504
4-XOR Arbiter,LMN Attack,60,1.2,0.503
4-XOR Arbiter,LMN Attack,60,1.3,0.5025
4-XOR Arbiter,LMN Attack,60,1.4,0.501
4-XOR Arbiter,LMN Attack,60,1.5,0.4995
4-XOR Arbiter,LMN Attack,60,1.6,0.498
4-XOR Arbiter,LMN Attack,60,1.7,0.497
4-XOR Arbiter,LMN Attack,60,1.8,0.4955
4-XOR Arbiter,LMN Attack,60,1.9,0.494
4-XOR Arbiter,LMN Attack,60,2.0,0.4945
4-XOR Arbiter,LMN Attack,60,2.1,0.4935
4-XOR Arbiter,LMN Attack,60,2.2,0.4935
4-XOR Arbiter,LMN Attack,60,2.3,0.4935
4-XOR Arbiter,LMN Attack,60,2.4,0.4915
4-XOR Arbiter,LMN Attack,60,2.5,0.491
4-XOR Arbiter,LMN Attack,60,2.6,0.4875
4-XOR Arbiter,LMN Attack,60,2.7,0.486
4-XOR Arbiter,LMN Attack,60,2.8,0.4855
4-XOR Arbiter,LMN Attack,60,2.9,0.4865
4-XOR Arbiter,LMN Attack,70,0.8,0.504
4-XOR Arbiter,LMN Attack,70,0.9,0.5065
4-XOR Arbiter,LMN Attack,70,1.0,0.5065
4-XOR Arbiter,LMN Attack,70,1.1,0.505
4-XOR Arbiter,LMN Attack,70,1.2,0.504
4-XOR Arbiter,LMN Attack,70,1.3,0.503
4-XOR Arbiter,LMN Attack,70,1.4,0.5025
4-XOR Arbiter,LMN Attack,70,1.5,0.501
4-XOR Arbiter,LMN Attack,70,1.6,0.4995
4-XOR Arbiter,LMN Attack,70,1.7,0.498
4-XOR Arbiter,LMN Attack,70,1.8,0.496
4-XOR Arbiter,LMN Attack,70,1.9,0.496
4-XOR Arbiter,LMN Attack,70,2.0,0.4945
4-XOR Arbiter,LMN Attack,70,2.1,0.495
4-XOR Arbiter,LMN Attack,70,2.2,0.4935
4-XOR Arbiter,LMN Attack,70,2.3,0.4935
4-XOR Arbiter,LMN Attack,70,2.4,0.4935
4-XOR Arbiter,LMN Attack,70,2.5,0.492
4-XOR Arbiter,LMN Attack,70,2.6,0.4905
4-XOR Arbiter,LMN Attack,70,2.7,0.4875
4-XOR Arbiter,LMN Attack,70,2.8,0.486
4-XOR Arbiter,LMN Attack,70,2.9,0.485
4-XOR Arbiter,LMN Attack,80,0.8,0.503
4-XOR Arbiter,LMN Attack,80,0.9,0.5055
4-XOR Arbiter,LMN Attack,80,1.0,0.507
4-XOR Arbiter,LMN Attack,80,1.1,0.5055
4-XOR Arbiter,LMN Attack,80,1.2,0.504
4-XOR Arbiter,LMN Attack,80,1.3,0.503
4-XOR Arbiter,LMN Attack,80,1.4,0.5025
4-XOR Arbiter,LMN Attack,80,1.5,0.501
4-XOR Arbiter,LMN Attack,80,1.6,0.5
4-XOR Arbiter,LMN Attack,80,1.7,0.498
4-XOR Arbiter,LMN Attack,80,1.8,0.497
4-XOR Arbiter,LMN Attack,80,1.9,0.4935
4-XOR Arbiter,LMN Attack,80,2.0,0.494
4-XOR Arbiter,LMN Attack,80,2.1,0.494
4-XOR Arbiter,LMN Attack,80,2.2,0.4955
4-XOR Arbiter,LMN Attack,80,2.3,0.494
4-XOR Arbiter,LMN Attack,80,2.4,0.493
4-XOR Arbiter,LMN Attack,80,2.5,0.493
4-XOR Arbiter,LMN Attack,80,2.6,0.4925
4-XOR Arbiter,LMN Attack,80,2.7,0.4895
4-XOR Arbiter,LMN Attack,80,2.8,0.4875
4-XOR Arbiter,LMN Attack,80,2.9,0.486
4-XOR Arbiter,LMN Attack,90,0.8,0.5035
4-XOR Arbiter,LMN Attack,90,0.9,0.505
4-XOR Arbiter,LMN Attack,90,1.0,0.507
4-XOR Arbiter,LMN Attack,90,1.1,0.507
4-XOR Arbiter,LMN Attack,90,1.2,0.505
4-XOR Arbiter,LMN Attack,90,1.3,0.5045
4-XOR Arbiter,LMN Attack,90,1.4,0.503
4-XOR Arbiter,LMN Attack,90,1.5,0.5025
4-XOR Arbiter,LMN Attack,90,1.6,0.501
4-XOR Arbiter,LMN Attack,90,1.7,0.499
4-XOR Arbiter,LMN Attack,90,1.8,0.4975
4-XOR Arbiter,LMN Attack,90,1.9,0.497
4-XOR Arbiter,LMN Attack,90,2.0,0.4955
4-XOR Arbiter,LMN Attack,90,2.1,0.4935
4-XOR Arbiter,LMN Attack,90,2.2,0.4945
4-XOR Arbiter,LMN Attack,90,2.3,0.4955
4-XOR Arbiter,LMN Attack,90,2.4,0.4945
4-XOR Arbiter,LMN Attack,90,2.5,0.4925
4-XOR Arbiter,LMN Attack,90,2.6,0.494
4-XOR Arbiter,LMN Attack,90,2.7,0.4925
4-XOR Arbiter,LMN Attack,90,2.8,0.49
4-XOR Arbiter,LMN Attack,90,2.9,0.4875
4-XOR Arbiter,LMN Attack,100,0.8,0.504
4-XOR Arbiter,LMN Attack,100,0.9,0.5045
4-XOR Arbiter,LMN Attack,100,1.0,0.5065
4-XOR Arbiter,LMN Attack,100,1.1,0.5065
4-XOR Arbiter,LMN Attack,100,1.2,0.505
4-XOR Arbiter,LMN Attack,100,1.3,0.504
4-XOR Arbiter,LMN Attack,100,1.4,0.503
4-XOR Arbiter,LMN Attack,100,1.5,0.5025
4-XOR Arbiter,LMN Attack,100,1.6,0.501
4-XOR Arbiter,LMN Attack,100,1.7,0.5005
4-XOR Arbiter,LMN Attack,100,1.8,0.4985
4-XOR Arbiter,LMN Attack,100,1.9,0.498
4-XOR Arbiter,LMN Attack,100,2.0,0.496
4-XOR Arbiter,LMN Attack,100,2.1,0.495
4-XOR Arbiter,LMN Attack,100,2.2,0.4935
4-XOR Arbiter,LMN Attack,100,2.3,0.4945
4-XOR Arbiter,LMN Attack,100,2.4,0.4945
4-XOR Arbiter,LMN Attack,100,2.5,0.4945
4-XOR Arbiter,LMN Attack,100,2.6,0.4925
4-XOR Arbiter,LMN Attack,100,2.7,0.4935
4-XOR Arbiter,LMN Attack,100,2.8,0.4915
4-XOR Arbiter,LMN Attack,100,2.9,0.49
4-XOR Arbiter,LMN Attack,110,0.8,0.5045
4-XOR Arbiter,LMN Attack,110,0.9,0.502
4-XOR Arbiter,LMN Attack,110,1.0,0.5055
4-XOR Arbiter,LMN Attack,110,1.1,0.507
4-XOR Arbiter,LMN Attack,110,1.2,0.5065
4-XOR Arbiter,LMN Attack,110,1.3,0.504
4-XOR Arbiter,LMN Attack,110,1.4,0.504
4-XOR Arbiter,LMN Attack,110,1.5,0.503
4-XOR Arbiter,LMN Attack,110,1.6,0.5025
4-XOR Arbiter,LMN Attack,110,1.7,0.501
4-XOR Arbiter,LMN Attack,110,1.8,0.4995
4-XOR Arbiter,LMN Attack,110,1.9,0.4985
4-XOR Arbiter,LMN Attack,110,2.0,0.497
4-XOR Arbiter,LMN Attack,110,2.1,0.494
4-XOR Arbiter,LMN Attack,110,2.2,0.495
4-XOR Arbiter,LMN Attack,110,2.3,0.4945
4-XOR Arbiter,LMN Attack,110,2.4,0.4945
4-XOR Arbiter,LMN Attack,110,2.5,0.4935
4-XOR Arbiter,LMN Attack,110,2.6,0.494
4-XOR Arbiter,LMN Attack,110,2.7,0.493
4-XOR Arbiter,LMN Attack,110,2.8,0.494
4-XOR Arbiter,LMN Attack,110,2.9,0.4915
4-XOR Arbiter,LMN Attack,120,0.8,0.505
4-XOR Arbiter,LMN Attack,120,0.9,0.5035
4-XOR Arbiter,LMN Attack,120,1.0,0.505
4-XOR Arbiter,LMN Attack,120,1.1,0.507
4-XOR Arbiter,LMN Attack,120,1.2,0.5075
4-XOR Arbiter,LMN Attack,120,1.3,0.505
4-XOR Arbiter,LMN Attack,120,1.4,0.503
4-XOR Arbiter,LMN Attack,120,1.5,0.5025
4-XOR Arbiter,LMN Attack,120,1.6,0.5025
4-XOR Arbiter,LMN Attack,120,1.7,0.501
4-XOR Arbiter,LMN Attack,120,1.8,0.5005
4-XOR Arbiter,LMN Attack,120,1.9,0.4995
4-XOR Arbiter,LMN Attack,120,2.0,0.4975
4-XOR Arbiter,LMN Attack,120,2.1,0.497
4-XOR Arbiter,LMN Attack,120,2.2,0.495
4-XOR Arbiter,LMN Attack,120,2.3,0.494
4-XOR Arbiter,LMN Attack,120,2.4,0.4945
4-XOR Arbiter,LMN Attack,120,2.5,0.494
4-XOR Arbiter,LMN Attack,120,2.6,0.4935
4-XOR Arbiter,LMN Attack,120,2.7,0.494
4-XOR Arbiter,LMN Attack,120,2.8,0.493
4-XOR Arbiter,LMN Attack,120,2.9,0.494
4-XOR Arbiter,LMN Attack,130,0.8,0.5045
4-XOR Arbiter,LMN Attack,130,0.9,0.504
4-XOR Arbiter,LMN Attack,130,1.0,0.5055
4-XOR Arbiter,LMN Attack,130,1.1,0.5065
4-XOR Arbiter,LMN Attack,130,1.2,0.5065
4-XOR Arbiter,LMN Attack,130,1.3,0.505
4-XOR Arbiter,LMN Attack,130,1.4,0.504
4-XOR Arbiter,LMN Attack,130,1.5,0.504
4-XOR Arbiter,LMN Attack,130,1.6,0.5035
4-XOR Arbiter,LMN Attack,130,1.7,0.5025
4-XOR Arbiter,LMN Attack,130,1.8,0.501
4-XOR Arbiter,LMN Attack,130,1.9,0.4995
4-XOR Arbiter,LMN Attack,130,2.0,0.4985
4-XOR Arbiter,LMN Attack,130,2.1,0.497
4-XOR Arbiter,LMN Attack,130,2.2,0.496
4-XOR Arbiter,LMN Attack,130,2.3,0.4955
4-XOR Arbiter,LMN Attack,130,2.4,0.4935
4-XOR Arbiter,LMN Attack,130,2.5,0.4945
4-XOR Arbiter,LMN Attack,130,2.6,0.4955
4-XOR Arbiter,LMN Attack,130,2.7,0.4935
4-XOR Arbiter,LMN Attack,130,2.8,0.4935
4-XOR Arbiter,LMN Attack,130,2.9,0.4935
4-XOR Arbiter,LMN Attack,140,0.8,0.5035
4-XOR Arbiter,LMN Attack,140,0.9,0.504
4-XOR Arbiter,LMN Attack,140,1.0,0.5025
4-XOR Arbiter,LMN Attack,140,1.1,0.5055
4-XOR Arbiter,LMN Attack,140,1.2,0.507
4-XOR Arbiter,LMN Attack,140,1.3,0.507
4-XOR Arbiter,LMN Attack,140,1.4,0.505
4-XOR Arbiter,LMN Attack,140,1.5,0.503
4-XOR Arbiter,LMN Attack,140,1.6,0.5025
4-XOR Arbiter,LMN Attack,140,1.7,0.5025
4-XOR Arbiter,LMN Attack,140,1.8,0.5015
4-XOR Arbiter,LMN Attack,140,1.9,0.501
4-XOR Arbiter,LMN Attack,140,2.0,0.499
4-XOR Arbiter,LMN Attack,140,2.1,0.498
4-XOR Arbiter,LMN Attack,140,2.2,0.497
4-XOR Arbiter,LMN Attack,140,2.3,0.4945
4-XOR Arbiter,LMN Attack,140,2.4,0.496
4-XOR Arbiter,LMN Attack,140,2.5,0.4935
4-XOR Arbiter,LMN Attack,140,2.6,0.4945
4-XOR Arbiter,LMN Attack,140,2.7,0.4955
4-XOR Arbiter,LMN Attack,140,2.8,0.494
4-XOR Arbiter,LMN Attack,140,2.9,0.4935
